"sent_pos","source"
0,"Единороссы расширяют зону влияния Партия организует новое движение."
1,"«Россия, вперёд!» — так будет называться движение, которое в ближайшее время «Единая Россия» планирует официально зарегистрировать в Министерстве юстиции РФ, сообщает РБК."
2,"Как объяснил депутат Госдумы Виктор Зубарев, у нового детища единороссов две основные цели: развивать идеи модернизации страны и объединить под своим крылом всех активных сторонников курса Дмитрия Медведева и вовлечь их в выборный процесс в преддверии президентских выборов 2012 года."
3,"Возглавит движение Борис Грызлов."
4,"Заместитель секретаря генсовета ЕР, координатор ЦСКП Юрий Шувалов сообщил, что во многих регионах РФ уже создаются местные отделения движения на базе Центра социально-консервативной политики (ЦСКП) ЕР."
5,"Активы движения уже сформированы более чем в 50 регионах."
6,"Интересно, что документы на регистрацию движения «Россия, вперёд!» ранее уже были поданы в Минюст от группы политиков во главе с депутатом Госдумы от «Справедливой России» Геннадием Гудковым."
7,"Целью движения справороссы также называют объединение всех сторонников модернизации страны, идею которой выдвинул Дмитрий Медведев 10 сентября 2009 года в своей статье «Россия, вперёд!»."
8,"«Никто не знает, как именно может быть использован ресурс движения «Россия, вперёд!», но накачивают на всякий случай», — комментирует идею создания движения директор Международного института политической экспертизы Евгений Минченко."
9,"Эксперт считает, что к этому шагу подталкивает «неясность в тандеме»."
10,"По мнению президента фонда «Петербургская политика» Михаила Виноградова, «Единая Россия» таким способом «борется за монополию на президента»."
11,"Об очередных шагах, предпринимаемых в рамках программы модернизации страны, читайте в статье Частного корреспондента «Госкомпании ответят за инновации»"
