"sent_pos","source"
0,"В США израильский раввин-хасид Гавриэль Бидани признан виновным в домогательствах к военнослужащей Цахаля."
1,"По заявлению суда присяжных, вина рабби Гавриэля у них не вызывает сомнения."
2,"Инцидент произошел 27 марта, на борту самолета компании «Дельта», выполняющего рейс Тель-Авив — Нью-Йорк."
3,"Гавриэлю Бидани — сорокавосьмилетнему раввину, отцу одиннадцати детей, досталось место рядом с тридцатидвухлетней военнослужащей ЦАХАЛа."
4,"По версии обвинителей, которую и принял суд, когда во время полёта женщина задремала, Бидани начал её домогаться."
5,"По заявлению потерпевшей, она проснулась от прикосновений в области паха и груди, в ответ раввин притворился спящим."
6,"Адвокат раввина настаивал на том, что всё произошло произвольно во время сна."
7,"По мнению защиты, представить себе, что раввин домогается капитана Армии обороны Израиля, просто абсурдно."
8,"Адвокат Сол Биненфилд отметил, что в случае домогательств хорошо владеющая навыками, полученными в армии, женщина могла бы дать отпор наглому пассажиру."
9,"Суд принял сторону обвинения, и теперь раввину грозит полугодовое тюремное заключение, окончательный приговор будет объявлен только на следующей неделе."
10,"Сейчас раввин находится на свободе, только потому что за него был внесён залог 500 000 долларов."
