"sent_pos","source"
0,"Трагедия произошла на северо-востоке страны недалеко от границы с Францией."
1,"Вертолёт, на борту которого находились пилот и 5 пассажиров, доставлял подвешенный на тросе груз, предназначавшийся для горного приюта."
2,"Во время полёта, на высоте около 2,3 километров, трос зацепился за ветки деревьев."
3,"Машина потеряла управление и на большой скорости столкнулась с землёй."
4,"На месте падения спасатели обнаружили тела 4 человек (пилота и 3 пассажиров) и чудом выжившего пассажира."
5,"Его в тяжёлом состоянии доставили в местную больницу."
6,"Ещё один пассажир считался пропавшим без вести, пока спасатели не обнаружили его тело."
7,"Причина трагедии пока неизвестна."
8,"Авиакатастрофы для Андорры — это редкость."
9,"На всей территории страны нет ни одного аэропорта для самолётов."
10,"Имеется только несколько вертолётных площадок, разбросанных по всей стране."
