"sent_id","par_id","source","book_id","par_pos","sent_pos"
13980,4511,"Почему мы опаздываем?",241,1,1
13981,4511,"Составлен рейтинг самых популярных причин опоздания на работу.",241,1,2
13982,4512,"«Я проспал» — это самое популярное оправдание, которое произносят опоздавшие на работу россияне.",241,2,1
13983,4512,"Это выяснили социологи портала SuperJob.ru: по их данным, на недосып жалуется 15% всех «опоздунов».",241,2,2
13984,4512,"Вторая универсальная отмазка — пробки на дорогах (10%).",241,2,3
13985,4512,"На автомобильные заторы жалуются все, даже те, кто живёт в двух шагах от офиса.",241,2,4
13986,4512,"Ещё 7% валят всё на плохое самочувствие.",241,2,5
13987,4512,"Далее в рейтинге оправданий идут проблемы с родственниками и домашними питомцами.",241,2,6
13988,4512,"Один из любопытных вариантов отмазок — забывчивость работника («я думал, что сегодня не понедельник, а всё ещё воскресенье»).",241,2,7
13989,4512,"И совсем редко люди прибегают к таким объяснениям, как «застрял в лифте», «забыл ключ», «забыл выключить утюг и вернулся», «не было денег доехать на работу» и «заблудился».",241,2,8
13990,4512,"4% работников предпочитают вообще не придумывать себе никаких оправданий, говоря что-то вроде «так вышло».",241,2,9
