"sent_pos","source"
0,"Чавес пригласил в гости Кастро В Венесуэле команданте ждут с 5-часовой речью."
1,"Президент Венесуэлы лично пригласил в страну лидера кубинской революции Фиделя Кастро."
2,"По словам Чавеса, который сообщил гражданам государства о перспективе визита экс-председателя Госсовета Кубы по национальному телевидению, приезд Кастро «очень и очень вероятен»."
3,"«Я пригласил его к нам."
4,"Да здравствует Фидель!"
5,"Мы очень ждём, когда вы приедете к нам, товарищ, и выступите с пяти- или шестичасовой речью», — цитирует РБК Чавеса, намеревающегося заставить выступать четверть суток 84-летнего гостя, который совсем недавно оправился после тяжёлой болезни."
6,"Приглашение Кастро в Венесуэлу нисколько не удивляет."
7,"Чавес наверняка видит в стареющем команданте единомышленника в противостоянии с США."
8,"Не так давно Фидель Кастро обратился к Бараку Обаме с просьбой одуматься и прекратить противоборство с Ираном и Северной Кореей, которое может закончиться ядерной войной."
9,"«Барак Обама, вы должны знать, что в ваших руках находится единственная реальная возможность предложить человечеству мир."
10,"В вашей стране все, включая ваших худших советников правого или левого толка, совершенно точно будут вам благодарны, так же как и народ США, который абсолютно не виновен в том, что сложилась такая ситуация."
11,"Сделайте это!"
12,"Мир сможет по-настоящему освободиться от ядерного и конвенционного оружия», — говорится в обращении Кастро."
