"sent_id","par_id","source","book_id","par_pos","sent_pos"
35999,11409,"Рекорд Владимира Жириновского",1237,1,1
36000,11409,"Лидер ЛДПР пятый раз выдвигается в президенты России.",1237,1,2
36001,11410,"Ветеран российских президентских избирательных кампаний, главный либерал-демократ страны вновь намерен попытать удачу в 2012 году.",1237,2,1
36002,11410,"«В выборах президента мы будем обязательно принимать участие, потому что если партия не участвует в выборах — это её слабость.",1237,2,2
36003,11410,"Как может партия не участвовать в выборах?",1237,2,3
36004,11410,"Поэтому пойдём.",1237,2,4
36005,11410,"Расклад будет, я думаю, такой: кто-то от Кремля, от КПРФ, от ЛДПР.",1237,2,5
36006,11410,"Могут четвёртого запустить от «Справедливой России».",1237,2,6
36007,11410,"От ЛДПР сам пойду»,",1237,2,7
36008,11410,"— цитирует РИА «Новости» Владимира Жириновского.",1237,2,8
36009,11411,"Руководитель фракции ЛДПР в Госдуме Игорь Лебедев уверен, что Жириновский может получить третье место по итогам президентской гонки.",1237,3,1
36010,11411,"«Если будет один кандидат от власти, то у нас будет третье место после представителя партии власти и коммунистов.",1237,3,2
36011,11411,"Что касается думской федеральной кампании, то у ЛДПР как минимум третье место после партии власти и КПРФ.",1237,3,3
36012,11411,"Если эсеры никакого лидера себе до выборов не найдут и будут в том виде, в котором они сейчас, то даже прохождение в Думу у них под большим знаком вопроса.",1237,3,4
36013,11411,"Поэтому у нас минимум третье место, а возможно, даже есть шанс, что в части субъектов мы коммунистов опередим»,",1237,3,5
36014,11411,"— отметил руководитель фракции ЛДПР.",1237,3,6
36015,11412,"Стоит отметить, что Владимир Жириновский является рекордсменом по участию в президентских выборах.",1237,4,1
36016,11412,"Начиная с 1991 года он четыре раза баллотировался на высший пост в стране, но ни разу не набрал больше 10%.",1237,4,2
36017,11412,"В 2004 году Жириновский отказался от участия в выборах, как и представители некоторых других оппозиционных партий.",1237,4,3
36018,11412,"Тогда от ЛДПР в голосовании принимал участие Олег Малышкин, занявший четвёртое место и опередивший лишь Сергея Миронова.",1237,4,4
36019,11413,"О взаимодействии власти и оппозиции читайте в статье Частного корреспондента «Похорон демократии не случилось»",1237,5,1
