"sent_id","par_id","source","book_id","par_pos","sent_pos"
28956,9392,"В домодедовском деле есть один подозреваемый",943,1,1
28957,9392,"Правоохранительные органы разыскивают русского ваххабита.",943,1,2
28958,9393,"В деле о теракте в аэропорту Домодедово, произошедшем 24 января, появился первый подозреваемый, сообщает РБК.",943,2,1
28959,9393,"Правоохранительные органы разыскивают некоего Раздобудько, жителя Ставропольского края, являющегося предположительно участником террористической группы «Ногайский джамаат», разгромленной в октябре 2010 года.",943,2,2
28960,9394,"В правоохранительных органах не исключают, что именно Раздобудько мог быть организатором или исполнителем теракта.",943,3,1
28961,9394,"В ходе следствия по останкам террориста было установлено, что террорист, приведший в действие взрывное устройство, скорее славянин, чем выходец с Кавказа.",943,3,2
28962,9394,"По данным следствия, Раздобудько уже пытался совершить теракт в Москве.",943,3,3
28963,9394,"Ранее он был объявлен в розыск.",943,3,4
28964,9394,"По словам родственников подозреваемого, он исчез в октябре, по этому поводу они даже обращались в милицию, считая, что его могли похитить и убить боевики, с которыми он сам якобы хотел порвать.",943,3,5
28965,9395,"В то же время следствие считает, что выводы делать пока рано.",943,4,1
28966,9395,"Документы смертника, которому принадлежат найденные на месте взрыва обезображенные голова и рука, не найдены.",943,4,2
28967,9395,"Кроме того, для установления личности погибшего террориста еще предстоит провести сравнительные ДНК-экспертизы, составить его фотокомпозиционный портрет для опознания, предпринять другие следственные и оперативные действия.",943,4,3
28968,9396,"Напомним, взрыв в столичном аэропорту Домодедово прогремел в 16:32 мск 24 января 2011 года.",943,5,1
28969,9396,"По данным очевидцев, взрывное устройство привёл в действие террорист-смертник, находившийся в здании аэровокзала в зале прилётов.",943,5,2
28970,9396,"В результате теракта погибли 35 человек, еще около 200 получили ранения, из них 116 госпитализированы.",943,5,3
