"sent_pos","source"
0,"Эксперименты с ЕГЭ продолжаются Академия образования предлагает сделать тестовую оценку знаний выпускников школ двухуровневой."
1,"Чем-то пришёлся по душе отечественной системе образования многострадальный ЕГЭ."
2,"Сколько ни просили ведущие профессора, представители партий, родители школьников, да и сами ученики отменить тесты, чиновники оставались глухи."
3,"Судя по всему, единый госэкзамен проще реформировать, чем отменить."
4,"За реформу итоговой аттестации школьных знаний взялась Российская академия образования."
5,"Её вице-президент Виктор Болотов заявил, что, скорее всего, ЕГЭ станет двухуровневым."
6,"Первый уровень — «базовый»."
7,"Эти тесты обязаны сдавать абсолютно все ученики."
8,"Задания в них только в рамках школьной программы и не более."
9,"Второй уровень — «продвинутый»."
10,"Он для тех вундеркиндов, которые знают больше, чем написано в школьных учебниках."
11,"Этот вид тестов, скорее всего, будет выдаваться школьникам, которые поступают на математические и инженерные специальности."
12,"Разумеется, трёхэтажных логарифмов в базовом тесте не будет."
13,"Академики не исключают, что ЕГЭ по русскому языку всё-таки уйдёт в небытие."
14,"Вполне вероятно, что гуманитарии будут сдавать этот экзамен старым дедовским способом — написанием диктанта."
15,"Однако это решение ещё окончательно не принято."
16,"В любом случае радует тот факт, что учёные признали несовершенство тестовой системы и предпринимают попытку её реформировать."
