"sent_pos","source"
0,"10 млн долларов на развитие 100 стартапов Такую сумму выделяет компания Microsoft для поддержки российских инновационных проектов."
1,"Президент Microsoft в России Николай Прянишников сообщил о том, что крупнейшая транснациональная компания намерена вложить около 10 млн долларов в развитие 100 стартапов в России в течение десяти лет."
2,"«По опыту вложения в один стартап должны составлять от 50 до 500 тыс."
3,"долларов, в среднем это порядка 100 тыс."
4,"долларов», — отметил Прянишников."
5,"О намерении корпорации Microsoft оказывать финансовую поддержку российским инновационным проектам на «десятки миллионов долларов в год» говорил её исполнительный директор Стив Балмер ещё в ноябре 2010 года во время подписания соглашения со «Сколково»."
6,"Однако информация о десятилетнем сроке, на который рассчитана программа вложений, и их ориентировочный размер были озвучены только сейчас, сообщает РБК."
7,"Первые промежуточные итоги полугодовой реализации работы Фонда посевного финансирования (ФПФ), созданного Microsoft совместно с фондом «Сколково» в целях оказания финансовой поддержки российским инновационным IT-стартапам, компания подвела 3 июня 2011 года."
8,"Заседания отборочного комитета ФПФ, созданного Microsoft совместно с фондом «Сколково», проходят регулярно."
9,"В них принимают участие партнёры ФПФ из числа венчурных организаций, включая фонд «Сколково», РВК, Almaz Capital Partners, «Главстарт» и другие."
10,"За полгода существования фондом было рассмотрено порядка 150 заявок, из которых 14 вышли в финал."
11,"В результате двух заседаний ФПФ, состоявшихся в апреле и в конце мая 2011 года, было отобрано три стартапа, представивших наиболее интересные и перспективные проекты."
12,"Стартап ePythia получил чек на 80 тыс."
13,"долларов за разработку планировщика для смартфона, учитывающего контекст пользователя и использующего эту информацию для напоминаний о запланированных делах, задачах, встречах."
14,"Стартап Wobot получил 80 тыс."
15,"долларов за сервис мониторинга и аналитики социальных медиа с независимым поисковым ядром и семантико-лингвистическим анализом."
16,"Стартап ColorPen получил 70 тыс."
17,"долларов за сервис для проведения онлайнового обучения, который представляет собой виртуальный класс, где занятия проходят в реальном времени, а ученик и учитель слышат и видят друг друга, а также обмениваются записями от руки."
18,"Есть уже предварительные договорённости на использование данной системы в конкретном проекте для подготовки школьников к сдаче ЕГЭ."
