"sent_pos","source"
0,"С 21 июля в Германии вступил в силу закон, согласно которому наркоманы смогут получать в аптеке по рецепту заменитель героина диаморфин, причём совершенно бесплатно."
1,"До вступления закона в силу 1 января 2010 года бесплатный заменитель героина врачами выписываться не может: соответствующая процедура ещё не достаточно проработана."
2,"Закон предваряли многолетние испытания."
3,"В семи немецких городах наркоманы, участвовавшие в эксперименти, принимали гарантированно качественный наркотик, стали постепенно идти на поправку и практически прекратили незаконно добывать деньги для очередной дозы."
4,"Несмотря на положительные результаты эксперимента, принятие закона затянулось."
5,"Основными противниками выступали представители ХДС, считавшие, что давать бесплатно наркотики расточительно для бюджета страны, к тому же это сравнимо с выдачей алкоголикам ежедневно по 10 бутылок водки."
6,"Закон принят, в основном, за счёт голосов социал-демократов, зелёных и левых партий."
7,"Под положения нового закона подпадает не каждый наркозависимый."
8,"Закон распространяется на граждан не моложе 23 лет, страдающих наркозависимостью пять лет и более, прошедших, как минимум, две терапии, не принесшие положительного результата."
9,"Как считают социал-демократы, таких в Германии насчитывается не более двух тысяч."
10,"В прошлом году в стране по разным причинам умерло 1449 наркоманов."
