"sent_pos","source"
0,"Одна из старейших газет Франции прекратила своё существование Суд Парижа постановил, что издание France Soir, принадлежащее российскому миллиардеру Александру Пугачеву, должно быть ликвидировано."
1,"Во Франции прекратила свое существование одна из старейших местных газет France Soir."
2,"Торговый суд Парижа постановил, что издание, принадлежащее российскому миллиардеру Александру Пугачеву, должно быть полностью ликвидировано вследствие банкротства."
3,"Газета перестала выходить в печатной версии с декабря прошлого года, редакция выкладывала материалы лишь на сайте издания."
4,"Таким образом владельцы пытались сэкономить."
5,"Однако, даже эти меры вкупе с увольнением более 80 сотрудников не помогли."
6,"Теперь газета будет полностью ликвидирована, а ее активы, включая право на торговую марку, название и архивы распроданы по частям, пишет РБК."
7,"Журналисты неоднократно устраивали забастовки в знак протеста против прекращения печати газеты."
8,"В конце прошлого года около 100 тыс."
9,"экземпляров газеты были разбросаны в центре Парижа, напротив дорогого продуктового магазина ""Эдиар"", который принадлежит семье Пугачевых."
10,"Александр Пугачев стал владельцем France Soir в 2009 году."
11,"Он вложил в обновление издания в общей сложности 60 млн евро."
12,"Однако, газета продолжала нести убытки."
13,"За 2010 год издание понесло убытки в 31 млн евро."
14,"Как отмечают эксперты, данная ситуация отражает общее состояние дел в области печатной прессы."
