"sent_pos","source"
0,"Началом строительства будущего парка развлечений стала незаконная вырубка леса для прокладки кабельной линии электропередач."
1,"В Геленджике жители домов по улице Циолковского, расположенных рядом с бывшим городским дендропарком, стали свидетелями начавшейся вырубки на территории этого парка, который в 2000-е годы несколько лет работал как парк развлечений ""Адмирал Врунгель"", сообщает Экологическая Вахта по Се5верному Кавказу."
2,"Обеспокоенные вырубкой жители вызвали полицию."
3,"После приезда на место полицейского наряда работы по уничтожению леса были прекращены, а уже спиленные деревья вывезены."
4,"Сотрудники правоохранительных органов сообщили, что рубка производилась, потому что ""тянут электричество"", при этом работы были все же остановлены и жителей попросили вновь вызывать полицию в случае их возобновления."
5,"На следующий день с возмущенными местными жителями встретилась заместитель генерального директора ООО ""Джи-Парк"" - организации, по заказу которой осуществлялась вырубка."
6,"Как она сообщила, в аренде у этой организации находится участок лесного фонда на территории бывшего парка развлечений ""Адмирал Врунгель"", вырубка осуществлялась для строительства кабельной линии электропередач, а в дальнейшем там будет размещаться парк аттракционов."
7,"Она попыталась убедить собравшихся людей, что все работы велись совершенно законно, и показала документы по проекту ""кабельной линии ""КЛ-10кВ от п/с ""Тонкий мыс"" до проектируемой 2БКРП по ул.Луначарского""."
8,"Однако на вопрос жителей, проведена ли по данному проекту государственная экологическая экспертиза, она не смогла дать ясного ответа."
9,"Из разговора с замдиректора жители узнали, что на арендованной территории планируется также строительство электрораспределительной станции."
10,"Обеспокоенные жители обратились к главному архитектору Геленджика и в Геленджикское лесничество, где им удалось узнать, что на территории бывшего дендропарка на осень этого года запланировано начало строительства парка аттракционов - Диснейленда."
11,"К решению проблемы подключилась Экологическая Вахта по Северному Кавказу."
12,"Она выяснила, что рубки осуществлены в квартале 70а Кабардинского участкового лесничества Геленджикского лесничества."
13,"Согласно лесохозяйственному регламенту этого лесничества, в 2008 году 55 гектаров земель лесного фонда были переданы в аренду на 49 лет ООО ""Парк"" (преемником которого, очевидно, является ООО ""Джи-Парк"")."
14,"В связи с тем, что законность произведенных ООО ""Джи-Парк"" рубок вызывает сомнения, а также тем, что на территории лесного фонда запрещено капитальное строительство, ЭкоВахта направила официальные письма в различные контрольные органы с просьбой провести проверку законности работ, осуществляемых ООО ""Джи-Парк""."
