"sent_pos","source"
0,"Учёные предрекают скорый перегрев планеты На фоне знойного лета разговоры о неизбежности глобального потепления зазвучали с новой силой."
1,"Британские и американские исследователи, основываясь на данных доклада Метеорологического управления Британии и Национального атмосферного и океанического подразделения США (NOAA), заявляют: первое полугодие 2010 года стало самым тёплыми за всю историю метеонаблюдений."
2,"По их мнению, этот факт является неоспоримым доказательством того, что климатические проблемы — это уже не домыслы и слухи, а реальность."
3,"К такому выводу учёные пришли, проанализировав 11 показателей, в частности уровень моря, температуру верхних слоёв атмосферы, таяние ледников и другие."
4,"Как выяснилось, за последние 2—3 десятилетия семь показателей непрерывно повышаются (температура на земле, воды, воздуха над океанами, в тропосфере и атмосфере, а также влажность и уровень моря)."
5,"Остальные критерии снижаются, что лишний раз свидетельствует о потеплении, поскольку речь идёт об объёме снежного покрова в Северном полушарии, протяжённости морского льда в Арктике, ледниковой массе и температуры стратосферы."
6,"«Анализ показывает, почему мы так уверены в очевидности тенденции глобального потепления."
7,"Если смотреть на температуру воздуха и другие показатели, то мы видим верхние и нижние пределы каждый год, это объясняется естественными колебаниями."
8,"Но для того чтобы понять изменение климата, необходимо следить в долгосрочной перспективе."
9,"Когда мы исследуем десятилетние данные, используя различные данные и методы анализа со всего мира, то ясно и безошибочно видим свидетельства потепления мира."
10,"Эти цифры не теория, а факт, указывающий на то, что климат нашей планеты претерпевает изменения, которые никогда ещё не претерпевал», — цитирует infox.ru представителя британского Метеорологического управления Питера Скотта."
