"sent_id","par_id","source","book_id","par_pos","sent_pos"
46566,15099,"Геннадий Зюганов утверждает, что накануне признаков болезни у его соратника не было.",1723,1,1
46567,15100,"В минувшую субботу депутат Госдумы от фракции КПРФ, зампред комитета по конституционному законодательству и государственному строительству Виктор Илюхин скоропостижно скончался на 63-м году жизни.",1723,2,1
46568,15100,"По факту его смерти лидер КПРФ Геннадий Зюганов потребовал провести тщательное расследование, сообщает РБК.",1723,2,2
46569,15101,"Как сообщила пресс-служба партии, Зюганов сказал буквально следующее:",1723,3,1
46570,15101,"«Я потребовал, чтобы внимательно расследовали этот факт.",1723,3,2
46571,15101,"Потому что в пятницу Виктор Иванович был у меня, встречались, беседовали, никаких признаков болезни у него не было, он никогда на сердце не жаловался.",1723,3,3
46572,15101,"Надо внимательно разобраться, как это случилось.",1723,3,4
46573,15101,"Почему так долго ехала скорая помощь, и что это за скорая помощь, что даже к ведущим депутатам она не может добраться».",1723,3,5
46574,15102,"По факту смерти депутата В.Илюхина Следственный комитет РФ начал доследственную проверку.",1723,4,1
46575,15103,"Виктор Илюхин скоропостижно скончался на даче в Подмосковье в субботу, 19 марта, на 63-м году жизни.",1723,5,1
46576,15103,"Как сообщила пресс-служба КПРФ, в субботу около 21:00 мск депутату стало плохо и он скончался ещё до приезда скорой помощи.",1723,5,2
