"sent_pos","source"
0,"У одной женщины умер муж Скупая мужская слеза, пролитая на спектакле МТЮЗа «Прощай, ты, ты, ты…»."
1,"Пьеса Фернана Кроммелинка, постановка Генриетты Яновской «У одной женщины умер муж."
2,"А, думает, ерунда."
3,"А потом видит, нет, не ерунда»."
4,"Это из Зощенко."
5,"У Кроммелинка примерно так же."
6,"У красавицы Леоны внезапно умирает муж."
7,"На сцене он не появляется, и зрителю известно лишь то, что он достойный человек, но совершеннейший тюфяк."
8,"Во всяком случае, вокруг жены вечно крутятся трое любовников, двое бывших и один настоящий."
9,"Среди прочих прощаться с покойным приходит молодая женщина."
10,"Вероятно, родственница."
11,"Но нет, как выясняется, не родственница."
12,"Хуже."
13,"Много хуже."
14,"Фели — любовница мужа, с которой тот, оказывается, был близок на протяжении десяти лет."
15,"Вначале Леона не может поверить, что он вообще был способен любить."
16,"Потом тому, как его, скучного и, по-видимому, неопрятного немолодого человека, могла полюбить юная женщина."
17,"«Ты видела когда-нибудь, как он ест?» — множество раз вопрошает Леона соперницу."
18,"Но та не слышит, видно замечала в нём нечто другое, для неё более важное."
19,"К тому же покойный всё имущество оставил в наследство жене, а Фели — лишь место в склепе, завещав похоронить в назначенный час вместе с ним не жену, а её."
20,"Уж это Леона не в состоянии перенести."
21,"И неудивительно — оскорбление глубже чувствует тот, кто сам оскорблял, и не раз."
22,"Когда же оказывается, что Фели сейчас готова, подобно Джульетте, разделить с любимым смертное ложе, Леона противится этому как только может."
23,"…Думаю, не у одного меня во время спектакля возник вопрос: а зачем, собственно, перед нами «ломают комедию», к тому же из какой-то далёкой прошлой жизни?"
24,"Или это не комедия, а мелодрама, не поймёшь."
25,"В буржуазном интерьере двухэтажного дома (художник Сергей Бархин) устраивают едва ли не цирк с клоунадой, потом актёры, а точнее актрисы (Виктория Верберг, Татьяна Рыбинец, Екатерина Александрушкина и Наталья Мотева) уходят от эксцентрики к психологизму."
26,"Мужчины как-то менее заметны в этом спектакле, главного персонажа, повторяю, мы вообще не увидим."
27,"А вот женщины азартно носятся по сцене, дурачат мужчин и дурачатся сами."
28,"Смотреть в общем интересно, а так — нет."
29,"В смысле «Гиви, ты помидоры любишь?» — «Кушать люблю, а так — нет»."
30,"«Так — нет» продолжается до тех пор, покуда не понимаешь, чего ради вспомнила Генриетта Яновская забытую пьесу Фернана Кроммелинка, известного русской сцене по мейерхольдовскому и позже фоменковскому «Великодушному рогоносцу»."
31,"По её собственному признанию, спектакль адресован женщинам."
32,"Попытаюсь угадать, что же она имела в виду."
33,"Думаю, женщины, даже те, кто не обманывают мужей, вечно ведут себя с мужчинами как взрослые с детьми-недоумками."
34,"Так вот, не следует нас недооценивать."
35,"Иначе может последовать «мне отмщение, и аз воздам»."
36,"Едва ли не любая мужская измена — месть жене."
37,"Не только за бл…во, бывает, за нелюбовь, пренебрежение, невнимание."
38,"Просто уйти способен не каждый, мешает множество причин — от экономических до просто привычки, слабость человеческая, наконец."
39,"Мужчину-мстителя охватывает сложное чувство."
40,"С одной стороны, жена не должна ни о чём догадываться."
41,"С другой — втайне мечтается, чтобы когда-нибудь, лучше на смертном одре, когда терять уже нечего, всё вышло наружу."
42,"Пусть узнает, а потом увидит."
43,"Или, наоборот, сначала увидит, а потом узнает."
44,"Узнает и что-то поймёт."
45,"С Леоной так оно и получается."
46,"Узнала."
47,"Увидела."
48,"Поняла, что случившееся вовсе не ерунда."
49,"И что дальше?"
50,"В жизни на том всё обычно заканчивается."
51,"На сцене обманутая вдова замысливает интригу и отправляет последнего оставшегося любовника, самого молодого и лучшего, в объятья разлучницы."
52,"И та, представьте, вмиг забывает о своём недавнем намерении покончить с собой."
53,"Что в очередной раз подтверждает правоту широко известного исторического деятеля, однажды заметившего: «Любовь побеждает смерть»."
