"sent_pos","source"
0,"Уберите ребёнка от голубого экрана ТВ мешает детскому развитию."
1,"Телевизор, даже работающий как звуковой фон, может мешать развитию ребенка – так считают американские исследователи."
2,"Они полагают, что проблема в подавляющем воздействии ТВ – «ящик», так или иначе, приковывает к себе внимание взрослых, и родители меньше разговаривают и играют с детьми."
3,"Массачусетские учёные провели эксперимент, чтобы выяснить, как поведение семьи меняется под воздействием телевизора."
4,"Пятьдесят малышей в возрасте от года до трёх находились в игровой комнате с одним из родителей на протяжении часа."
5,"В течение первых 30 минут телевизор не работал, а во вторые полчаса родитель включал какую-нибудь передачу на своё усмотрение."
6,"Всё это время исследователи фиксировали, сколько раз дети и родители разговаривали между собой, насколько активно папы и мамы участвовали в детской игре и реагировали ли на детские вопросы."
7,"Выяснилось, что при включенном ТВ доля внимания, уделяемая детям, сокращалась на 20%."
8,"Как следствие, если общение детей и родителей постоянно проходит под аккомпанемент телевизора, то индивидуальное и интеллектуальное развитие ребенка движется медленнее."
9,"В ходе предыдущих исследований было установлено, что просмотр телепрограмм и видео вызывает задержки в речевом развитии и уменьшает количество времени, которое дети посвящают самостоятельным играм, пишут «Известия»."
