"sent_pos","source"
0,"СМИ выяснили детали готовящегося послания Дмитрия Медведева."
1,"Президент может выступить перед Федеральным собранием уже 30 ноября."
2,"Глава государства предположительно обратится с посланием к Федеральному собранию 30 ноября."
3,"Газете «Московский комсомолец» даже удалось узнать некоторые тезисы будущего выступления Дмитрия Медведева."
4,"Как утверждает издание, акцент в документе будет сделан на социальную составляющую — от вопросов благотворительности до помощи бездомным детям."
5,"Президент поднимет проблемы беспризорников и усыновления."
6,"РБК же сообщает, что в этом послании, как и в предыдущем, упор делается на модернизацию российской экономики в регионах."
7,"Глава государства считает, что каждому субъекту необходимо иметь собственную инвестиционную и модернизационную программу."
8,"Причём наличие таких проектов станет едва ли не основным критерием оценки эффективности работы губернаторов."
9,"Сообщается также, что президент провозгласит ещё несколько целей модернизации — создание популярных российских брендов в области высокотехнологичной продукции, а также модернизация политической системы."
10,"Что касается международной части послания, то там декларируется стратегический курс на сближение с ЕС и США."
11,"Впрочем, всё ещё может измениться."
12,"В Лиссабоне 20 ноября состоится саммит Россия — НАТО, куда отправится президент."
13,"Одна из основных тем обсуждения — это сотрудничество РФ и альянса в сфере ПРО."
