"sent_pos","source"
0,"«Граф Орлов» закроет «Монте-Кристо» Спектакль по историческим событиям времен Екатерины Великой сменит сверхпопулярный мюзикл, который идёт на сцене Театра оперетты уже четвёртый год."
1,"Команда создателей «Монте-Кристо» приступила к постановке нового мюзикла «Граф Орлов»."
2,"6 и 7 февраля 2012 года пройдет первый тур кастинга актеров для этой уникальной постановки."
3,"Продюсеры «Графа Орлова» Владимир Тартаковский и Алексей Болонин также ведут переговоры с несколькими суперзвездами отечественного кино и театра об участии в новом мюзикле."
4,"Премьера «Графа Орлова» состоится 6 октября 2012 года."
5,"Над «Орловым» работает та же команда, которая создавала и первый российский мюзикл мирового уровня - «Монте-Кристо»."
6,"Либретто написал Юлий Ким, музыку - композитор Роман Игнатьев."
7,"Режиссером нового «Графа» станет Алина Чевик."
8,"За хореографию будет отвечать Ирина Корнеева."
9,"Декорации и костюмы к мюзиклу создаст Вячеслав Окунев, а световое оформление - Глеб Фильштинский."
10,"«Когда работа над «Монте-Кристо» только начиналась, мы были абсолютно уверены: у российского мюзикла есть будущее."
11,"Успешный прокат «Монте-Кристо» в течение рекордных 4 сезонов превзошел все ожидания, в том числе, и финансовые: фактически, на французском графе мы заработали на русского."
12,"И наш новый проект будет даже более дорогостоящим», - рассказывает директор Театра оперетты Владимир Тартаковский."
