"sent_pos","source"
0,"Вторая по величине река в Ираке — Евфрат наполовину пересохла."
1,"Это произошло из-за продолжающейся вот уже два года засухи, а также из-за увеличившегося забора воды в соседних с Ираком странах — Турции и Сирия."
2,"(Евфрат начинается в Турции и далее течет через Сирию прежде, чем попадает в Ирак.)"
3,"Свой вклад в обмеление великой реки, которая вскормила месопотамскую цивилизацию в прошлом, вносит и нерациональное использование воды в самом Ираке — большое количество воды уходит в землю или испаряется из каналов оросительной системы не доходя до полей."
4,"Во многих местах земля засолена настолько, что местные жители добывают соль на продажу."
5,"Недостаток воды уже привел к угрожающим последствиям для сельского хозяйства страны."
6,"Поля, где еще совсем недавно выращивали рис, пшеницу, ячмень и финики, превратились в пустыню."
7,"Например, посевы пшеницы и ячменя на севере Ирака сократились на 95 % по сравнению с тем, что обычно было в прошлом, а многие сады финиковых пальм и цитрусовых на востоке страны высохли."
8,"Обмеление реки также привело к существенному сокращению вылова рыбы."
9,"По прогнозам американских экспертов урожай зерна в этом году будет не более 50 % от урожая два года назад."
10,"Многие крестьянские хозяйства разоряются и их бывшие владельцы с семьями переселяются в города, увеличивая и без того напряженную ситуацию там."
11,"Министр планирования Ирака Али Бабан говорит, что если ничего не изменится, сельское хозяйство может совсем умереть, а вслед за ним увянут и города."
