"sent_pos","source"
0,"Администрация ЖЖ собирается продавать неактивные блоги Желающие смогут приобрести ники, под которыми велись эти страницы, по 15 долларов."
1,"Руководство востребованного у жителей нашей страны блог-сервиса Livejournal намерено получить прибыль от замороженных блогов."
2,"Их будут попросту продавать."
3,"Статус неактивного блог или сообщество получат в том случае, если записи в них не обновлялись в течение двух лет, их владельцы не логинились или же содержание журнала исчерпывается только приветствием Livejournal."
4,"Такие страницы деактивируют, а их хозяевам на почту вышлют письмо с требованием залогиниться, тем самым подтвердив свой интерес к блогу."
5,"Если в течение месяца владелец не объявится, дневник уйдёт с молотка."
6,"Продаже подлежат и те имена блогов, которые были ранее «заморожены» за нарушение правил использования сервиса."
7,"Все доступные ники будут выложены компанией SUP на специальной странице."
8,"Так, отмечает NEWSru.com, уже сменили владельцев журналы главреда журнала «Русская жизнь» Дмитрия Ольшанского, отечественного писателя Михаила Вербицкого (аккаунт tiphareth), а также разработчика интернет-проектов Арсения Фёдорова (Apazhe)."
9,"«За копейку удавятся», — прокомментировал продажу своего дневника Вербицкий."
10,"Многие наблюдатели согласны с блогером, поскольку в продажу поступают и те журналы, которые велись покойными ныне людьми."
