"sent_pos","source"
0,"5 млн евро за дневники Казановы Анонимный покупатель подарил уникальную рукопись Национальной библиотеке Франции."
1,"На днях стало известно о приобретении оригинала дневников Джакомо Казановы Национальной библиотекой Франции."
2,"В качестве посредника в сделке выступил меценат, пожелавший остаться анонимным, сообщает Guardian."
3,"Именно он предоставил библиотеке средства для покупки рукописи."
4,"Цена сделки не разглашается, однако, по примерным оценкам, она составляет от 5 до 7 млн евро."
5,"Национальная библиотека Франции в 2007 году уже получала предложение купить дневники Казановы от немецкого издателя Губерта Брокгауза, в собственности семьи которого они находились с 1821 года."
6,"Теперь библиотека намерена сделать цифровую копию дневников доступной для читателей по всему миру, а также продемонстрировать оригинал на выставке в следующем году."
7,"Рукопись состоит из 3700 страниц, основную часть которых составляет «История моей жизни», начатая Казановой в 1789 году."
8,"Перед смертью он передал рукопись своему племяннику, дети которого продали её немецким издателям в 1821 году."
9,"Несмотря на то что про похождения Джакомо Казановы много известно и существует ряд цензурированных публикаций его мемуаров, оригинал стал доступен лишь сейчас."
10,"Директор Национальной библиотеки Франции подчеркнул, что это одно из крупнейших и дорогих приобретений библиотеки."
