"sent_id","par_id","source","book_id","par_pos","sent_pos"
100273,35263,"Главы Калужской области и ЯНАО признаны самыми эффективными губернаторами",3624,1,1
100274,35264,"Рамзана Кадырова в TOP-5 нет, но в десятку он все же попал.",3624,2,1
100275,35265,"Губернатор Калужской области Анатолий Артамонов и глава Ямало-Ненецкого автономного округа Дмитрий Кобылкин разделили первое место в девятом выпуске рейтинга эффективности губернаторов, который составляет Фонд развития гражданского общества (ФоРГО).",3624,3,1
100276,35265,"При этом глава Чечни Рамзан Кадыров, который в последнее время все чаще стал попадать в СМИ, оказался только на седьмом месте, пишет NEWSru.com.",3624,3,2
100277,35266,"Артамонов и Кобылкин набрали по 97 баллов из 100 возможных.",3624,4,1
100278,35266,"По словам авторов рейтинга, ""оба руководителя уже давно демонстрируют схожие рейтинговые показатели, так что в данном случае принципиально ситуация не изменилась"".",3624,4,2
100279,35266,"Ранее Кобылкин долгое время лидировал в рейтинге, затем его сменил Артамонов.",3624,4,3
100280,35266,"Третье место в новом рейтинге занял губернатор Белгородской области Евгений Савченко (96 баллов), за ним следуют главы Коми Вячеслав Гайзер и Тюменской области Владимир Якушев (по 95 баллов), руководитель Татарстана Рустам Минниханов (94 баллов).",3624,4,4
100281,35266,"Седьмое место, получив 93 балла, разделили главы Чечни Рамзан Кадыров и Кемеровской области Аман Тулеев.",3624,4,5
100282,35266,"Мэр Москвы Сергей Собянин заработал 92 балла.",3624,4,6
100283,35266,"Замыкает десятку лидеров губернатор Владимирской области Светлана Орлова - у нее 91 балл.",3624,4,7
100284,35267,"Особенностью этого выпуска рейтинга стало то, что в нем впервые отсутствует четвертая группа - для губернаторов, набравших менее 50 баллов.",3624,5,1
100285,35267,"Эту группу с рейтингом ниже среднего многие журналисты называли своеобразной ""группой смерти"".",3624,5,2
100286,35267,"По мнению экспертов, этот факт в значительной степени характеризует результативность политики федерального центра, направленной на повышение качества государственного управления.",3624,5,3
100287,35267,"Политологи отмечают такие факторы, как продолжение курса на ротацию высших должностных лиц субъектов, приход к управлению регионами новых политиков, внедрение общественного контроля над губернаторами, включая обеспечение прозрачности государственных затрат на уровне регионов.",3624,5,4
100288,35267,"""Формально же исчезновение четвертой группы объясняется тем, что у части ее бывших членов произошел объективный рост ключевых рейтинговых показателей, и отставкой главы республики Северная Осетия - Алания Таймураза Мамсурова, ранее входившего в эту группу"",",3624,5,5
100289,35267,"- говорится в пояснительной записке к рейтингу.",3624,5,6
100290,35268,"В девятом выпуске рейтинга эксперты впервые оценивали деятельность глав двух новых субъектов России - Крыма и Севастополя.",3624,6,1
100291,35268,"Хотя с момента присоединения этих регионов к РФ прошло уже больше года, их руководителей не включали в рейтинг в течение так называемого ""переходного периода"".",3624,6,2
100292,35268,"""Как показали результаты исследования, уровень эффективности руководителей воссоединенных с Россией регионов находится на довольно высоком уровне: Сергей Аксенов (Республика Крым) - первая группа, 24-е место, Сергей Меняйло (город Севастополь) - вторая группа, 45-е место"",",3624,6,3
100293,35268,"- сообщили в ФоРГО.",3624,6,4
