"sent_pos","source"
0,"«15—58»."
1,"Химкинская история В Музее и общественном центре им."
2,"А. Сахарова открыта фотовыставка, посвящённая истории борьбы за Химкинский лес На днях стало известно, что разрушительное для Химкинского леса строительство автотрассы Москва — Петербург будет возобновлено."
3,"К такому итогу чиновники самых разных рангов подковёрно и публично начали подталкивать сразу же после решения о приостановке строительства и повторной экспертизе проекта и его альтернатив."
4,"В свою очередь, разрушение леса было приостановлено после впечатляющей акции протеста, проведённой антифашистами 28 июля 2010 года у администрации г. Химки, и активной гражданской кампании жителей города и экологов."
5,"Dvizh.org напоминает краткую хронику (полная хроника."
6,"— «Антифа.Ру») химкинского катаклизма, опубликованную на сайте «Кампании за освобождение химкинских заложников»."
7,"Трасса, получившая название кровавой, зреет новым насилием и произволом, в ответе за которое — корыстные застройщики и чиновники."
8,"История далека от завершения."
9,"Продолжают работу и борьбу активные люди, которым небезразлична судьба леса, волеизъявление жителей и свобода активистов, до сих пор находящихся под следствием после акции 28 июля."
10,"Выставке «15—58»."
11,"Химкинская история."
12,"Фотографии."
13,"Документы», которая прослеживает историю протеста против кровавой трассы и политического насилия в Химках, обеспечен широкий резонанс."
14,"Место: Музей и общественный центр им."
15,"А. Сахарова (Земляной Вал, 57, стр."
16,"6)."
17,"Время: 20 декабря 2010 — 1 февраля 2011 года."
18,"Авторы выставки поясняют В форме выставочного проекта мы хотели бы проследить переплетение общественных процессов, не связанных лишь на первый взгляд."
19,"А также поставить некоторые вопросы, порождённые прошедшими событиями."
20,"Что подтолкнуло участников антифашистского движения к активному включению в борьбу за Химкинский лес?"
21,"Насколько осознанным было объединение различных активистов — экологических, гражданских, политических?"
22,"Насколько осознанным оно должно быть?"
23,"И эффективны ли в современной политико-экономической ситуации разрозненные действия отдельных социально активных групп?"
24,"Могло показаться, что борьба против начала строительства первого участка (15—58-й километры) платной автодороги Москва — Петербург через территорию Химкинского леса стала триумфом вечного российского абсурда."
25,"В одно время в одной точке встретились представители различных социальных сфер: рядовые жители Химок; экологи; правые радикалы и футбольные фанаты; баптистский епископ и по совместительству генподрядчик, ведущий вырубку; антифашисты и многие другие."
26,"На первый взгляд парадоксальными были как многие отдельные события, так и сама история в целом."
27,"Однако при более внимательном разборе «случайностей» в химкинской истории становится очевидной их закономерность."
28,"В их основе — ключевые противоречия и проблемы российской действительности."
29,"Возможно, именно поэтому данные события срезонировали беспрецедентными в современной России массовыми выступлениями: митингом-концертом на Пушкинской площади, акцией антифашистов у химкинской администрации и размахом общественного обсуждения в целом."
30,"Выставку подготовили: Антон Курышев, Елена Максимова, Сергей Решетин, при участии коалиции «За леса Подмосковья» и «Кампании за освобождение химкинских заложников»."
31,"Подробности: на странице встречи «Вконтакте» и в календаре Сахаровского музея."
