"sent_pos","source"
0,"Лондонские беспорядки перекинулись на Ливерпуль и Манчестер."
1,"Жители Соединённого Королевства продолжают агрессивно возмущаться из-за убийства полицейским темнокожего."
2,"Вслед за Лондоном и Бирмингемом беспорядки вспыхнули ещё в нескольких крупных британских городах: Ливерпуле, Манчестере и Бристоле."
3,"Так, на улицы Ливерпуля вышло до 200 агрессивно настроенных молодых людей в масках."
4,"Они совершают различные противоправные действия, в частности, поджигают машины."
5,"Количество участников беспорядков в Бристоле оценивается в 150 человек."
6,"Из Манчестера также поступают сообщения о поджогах машин."
7,"Между тем, сообщает «Лента.ру», число арестованных участников беспорядков в Лондоне достигло 225 человек (ранее сообщалось о 160-ти)."
8,"Ещё около 100 человек арестованы в Бирмингеме."
9,"Лондонская полиция в своем твиттере сообщает об аресте 334 подозреваемых."
10,"В ночь на 9 августа на улицы Лондона вывели для патрулирования дополнительно 1700 полицейских."
11,"Отмечается, что в столицу стянули силы из других регионов страны."
12,"Напомним, что причиной беспорядков в лондонском районе Тоттенхэм стало убийство полицейским 29-летнего темнокожего британца Марка Дуггана, которое произошло 4 августа."
13,"Стражи порядка попытались провести досмотр автомобиля, где находился Дугган, однако подозреваемый в связях с бандитскими группировками открыл огонь и был застрелен на месте."
14,"После этого несколько сотен человек пришли к полицейскому участку на главной улице в Тоттенхэме с требованиями «восстановления справедливости»."
15,"Мирная акция быстро переросла в массовые волнения."
