"sent_pos","source"
0,"За кота – ответишь!"
1,"Дэвид Лисс, популярный автор исторических детективов, впервые обратился к современности."
2,"И зря… Главный герой романа Дэвида Лисса «Этичный убийца» (СПб., «Азбука-классика», 2008) – семнадцатилетний Лемюэль Алтик живет во Флориде с мамой и отчимом."
3,"После окончания школы юноша получает приглашение учиться в Колумбийском университете, но отчим вопреки обещаниям отказывается оплачивать учебу пасынка."
4,"Лему остается самому заработать необходимую сумму."
5,"Герой выбирает сетевой маркетинг, потому что единственное, что у него получается, – это торговать подпиской на многотомную энциклопедию, убалтывая будущих клиентов."
6,"Правда, когда ходишь «от двери к двери», можешь нарваться на такие неприятности, о которых и не подозреваешь... Прежде чем перейти к «Этичному убийце», сделаем небольшое отступление."
7,"Сорокадвухлетний американец Дэвид Лисс – специалист по английской истории, так что сюжеты первых опубликованных им остросюжетных романов отсылали читателя в Лондон первой четверти XVIII века."
8,"Роман «Заговор бумаг» (2000) не зря был удостоен премии «Эдгар» за лучший детективный дебют: приключенческая канва опиралась на отличное знание описываемых реалий."
9,"Шпаги, деньги, биржа Главный герой «Заговора бумаг», бывший профессиональный боксер, а затем специалист по улаживанию всяких малоприятных дел (в наше время его бы назвали частным сыщиком), знаток жизни лондонского «дна» Бенжамен Уивер, расследуя обстоятельства смерти собственного отца, скромного еврейского маклера, обнаруживал, что «несчастный случай» – тщательно спланированное убийство."
10,"Причем нити заговора тянутся к финансовому монстру – «Компании южных морей», чьи махинации могут быть разоблачены изысканиями Уивера-старшего."
11,"Бенжамен владел приемами кулачного боя, умело обращался со шпагой или пистолетом, а его создатель неплохо справлялся с придуманной им хитроумной детективной интригой, однако читателю в гораздо большей степени приглянулось в романе нечто другое."
12,"«Проведя годы в архивах за чтением памфлетов, поэм, пьес, газетных статей и забытых всеми романов, я не нашел источника, который рассказал бы мне то, что я хотел знать о новых тогда финансовых инструментах, – рассказывал Дэвид Лисс в одном из интервью."
13,"– Поэтому я и написал этот роман»."
14,"Читателя подкупало умение автора с минимальной степенью занудства рассказать о том, как люди вели бизнес 300 лет назад и чем, собственно, финансовая жизнь той далекой поры отличалась от нынешней (сходства было больше, чем различий, несмотря на разницу терминологий)."
15,"В романе «Ярмарка коррупции» жертвой заговора становился уже сам Уивер-младший."
16,"Приговоренный к смерти за преступление, которого не совершал, герой бежал из тюрьмы, чтобы разобраться, кто и почему его подставил."
