"sent_pos","source"
0,"Найдена ископаемая прото-черепаха Возле Нью-Мехико найдены фрагменты скелета рептилии, возрастом около 210 миллионов лет."
1,"Эта находка важна тем, что она предполагает новый взгляд на процесс формирования у самых ранних черепах защитного панциря."
2,"Согласно американским палеонтологам, ископаемая черепаха, получившая название Chinlechelys tenertesta, обладает самым маленьким панцирем в мире."
3,"Ширина пластин панциря составляет всего один миллиметр, в то время как сама черепаха достигала до 30 сантиметров в длину."
4,"По словам автора исследования, палеонтолога Уолтера Джойса из Музея естественной истории и науки в Нью-Мехико (Walter Joyce, Peabody Museum of Natural History in New Haven, Connecticut), найденную черепаху можно назвать прото-черепахой с самым тонким панцирем, найденным на сегодняшний день."
5,"Это означает, что обнаруженный вид черепах жил на Земле в триасовый период мезозойской эры."
6,"Т.е. до того, как в юрском периоде появились знакомые нам черепахи с настоящим широким панцирем."
7,"Спинные ребра рептилии не соединены полностью с панцирем, как это имеет место быть в более поздних найденных окаменелостях и в современных черепахах."
8,"Джойс говорит, что точно не известно, почему у черепах появились панцири."
9,"Сплошной щит на спине мог предложить рептилиям более надежную защиту."
10,"Видать, по этой причине тонкие защитные пластинки в процессе эволюции сливались друг с другом и с ребрами скелета, образуя сплошной защитный панцирь, известный нам по современным черепахам."
