"sent_pos","source"
0,"А генерал и ныне там."
1,"Очередная операция по поимке Ратко Младича превратилась в показательный фарс."
2,"В то время как международная полиция проводит обыски в домах друзей и знакомых сербского военного лидера, белградские спецслужбы отрапортовали о том, что «агенты нашли след Младича»."
3,"По оперативным данным, генерал изменил внешность и «совершенно спокойно живет в столице Сербии»."
4,"Вот только арестовать его не получилось."
5,"Обыск в двухэтажном особняке предпринимателя Срджана Викича на окраине столицы Республики Сербской Баня-Луки продолжался около 12 часов."
6,"Правоохранители Международной полиции Гааги при поддержке миротворческих подразделений SFOR тщательно проверили кабинет, библиотеку, платяной шкаф и сейф человека, считающегося одним из ближайших соратников мятежного генерала Ратко Младича."
7,"Подобная акция была осуществлена в домах более чем 20 боснийских сербов, так или иначе связанных с бывшим командующим армией РС."
8,"Обыски проводились по испытанной схеме: оперативная группа врывалась в здание, блокировала входы и выходы, после чего «начинала оперативные мероприятия»."
9,"Полицейские и военные переворачивали мебель, рвали книги и даже разбирали на запчасти оргтехнику — всё для того, дабы найти хоть какую-то информацию относительно местонахождения опального генерала."
10,"Как бы то ни было, а попавшие в поле зрения SFOR боснийские знакомые Младича так и не смогли дать ответ на ставший для Нидерландов сакраментальным вопрос: где же прячется Железный Ратко и как его арестовать?"
11,"Срджан Викич, который в 1993 году обеспечивал поставки вооружения для армии Республики Сербской, сегодня наглядно продемонстрировал миру всё несовершенство западного законодательства."
12,"Каким-то удивительным образом он со товарищи доказал, что пресловутая «единовременная облава» — не более чем попытка устрашения всех тех, кто поддерживает идею патриотизма Младича."
13,"«Я буду жаловаться во все структуры цивилизованного правосудия, — сказал Викич."
14,"— И ко мне присоединятся люди, на себе испытавшие давление Гааги»."
15,"Трудно определить степень давления МТБЮ на потенциальных свидетелей по делу генерала Младича, однако до сих пор ни одна «спецоперация» против них успехом не увенчалась."
16,"Общий ущерб от действий гаагских стражей порядка составил более 100 тыс."
17,"долларов, выплачивать которые не собираются не только Нидерланды, но и США."
18,"«Выбивание дверей в квартирах многоэтажек и битье стекол в коттеджах — один из методов западных секьюрити, — сказал «Частному корреспонденту» белградский политолог Иван Драгоевич."
19,"— Только вот поймать генерала Младича не удается, даже используя «силовые приемы»."
20,"Приемы, включающие в себя 12-часовые обыски жилищ его друзей по всей Республике Сербской»."
21,"Тем временем сегодня сербская пресса распространила сообщение о том, что офицеры местной службы государственной безопасности все-таки вышли на след Младича."
22,"По некоторым данным, генерал, обвиняемый в военных преступлениях на территории Боснии и Герцеговины в 1992—1995 годах, проживает в одном из спальных районов Белграда."
23,"Он якобы изменил внешность и голос, а также абстрагировался от всяческого общения с внешним миром."
24,"В этой связи возникает вполне резонный вопрос — почему сербские спецслужбы, фактические санкционирующие «международные операции по поиску Младича», не арестуют его в Белграде?"
25,"«Ответ рядом, — утверждает Иван Драгоевич."
26,"— Эту информацию еще нужно несколько раз проверить."
27,"Людей, похожих на генерала, очень много."
28,"Если представители Гааги не отправили его за решетку в течение последних 13 лет, сделать это в течение года практически невозможно»."
29,"Власти Республики Сербской пока воздерживаются от комментариев относительно процесса «поиска генерала Младича»."
30,"По словам премьер-министра РС Милорада Додика, «Младич может находиться, где ему угодно, — от Белграда до Пале, но в конце концов он будет вынужден объясниться с правосудием»."
31,"В то же время, как считает Додик, «акции охоты на генерала давно превратились в фарс, от которого страдают ни в чем не повинные люди»."
32,"Напомним, что Международный трибунал по бывшей Югославии (МТБЮ) заочно обвинил Младича в массовых убийствах боснийских мусульман, создании концентрационных лагерей и проведении этнических чисток в центральной Боснии."
33,"Прокуроры МТБЮ требуют для генерала 20 лет тюремного заключения."
34,"Сам Младич своей вины не признает — в многочисленных письменных посланиях соратникам он обвиняет Гаагу в политике двойных стандартов и предостерегает собственных последователей от «любых провокаций со стороны Запада»."
35,"В этой связи история с Срджаном Викичем кажется актуальной — поймать неуловимого генерала можно только на живца."
