"sent_pos","source"
0,"Проводник по чёрным дырам 27 мая Александру Башлачёву исполнилось бы 55 лет Одна из самых трагических фигур русского рока интересна не столько с исторической точки зрения, сколько с мистической."
1,"Башлачёв, несмотря на признание друзей-рокеров и критиков, звездой стадионов не стал."
2,"Его единственное крупное выступление на пятом ленинградском рок-фестивале прошло скомкано."
3,"Зато на квартирниках он творил чудеса (вот свидетельства очевидцев)."
4,"По сути, это была месса при участии слушателей."
5,"Как выразился Артемий Троицкий: «Происходило невозможное."
6,"Что-то такое, чего больше никогда не будет."
7,"Это был вообще лучший человек, с которым никто рядом не стоял, не сидел и не лежал»."
8,"Кажется, что Башлачёв пропускал через себя огромное количество потусторонней энергии."
9,"И в какой-то момент перегорел от напряжения."
10,"Короткое замыкание."
11,"Если через тебя идёт мощный поток, который настолько силён, что даже слушатели чувствуют его, рано или поздно наступает расплата."
12,"Поэт считал, что надо песню каждый раз проживать."
13,"А песни были тяжёлые, тёмные, такие спеть — как море переплыть."
14,"Не только на концертах, но и на записях Башлачёв не мог петь без слушателей."
15,"Он вещает им тайны своего сердца и души, заливая гитару кровью, потому что играет чересчур резко, не заботясь о теле."
16,"Некоторые его записи трудно воспринять из-за того, что весь аккомпанемент — расстроенное бренчание."
17,"Это не музыка, это скорее обряд вхождения."
18,"Два аккорда по кругу несколько минут, пока не отделишься от материального."
19,"И в тебе не запоёт дух."
20,"И зазвенят в такт колокольчики на шее."
21,"Как отмечали многие, это было чистое шаманство."
22,"Певец «входил в образ, потом переносил его на других, чем, собственно, и лечил их» (из интервью его близкого друга Святослава Задерия)."
23,"Длиннейшие песни «Егоркина былина» и «Ванюша» тому подтверждение."
24,"Их можно классифицировать как наговоры."
25,"При этом Башлачёв не уходил в древнее язычество, а пел на доступном слушателю языке."
26,"Но погружался в слова настолько, что начинал мыслить на уровне морфологии, шёл к первому протоязыку."
27,"По сути, он занимается семиотикой, пытаясь дойти до воспетого им Имени Имён."
28,"Своего рода поход к Абсолютному Господу."
29,"Но легко ли жилось человеку после строк: «Хошь — в ад, хошь — в рай!"
30,"Куда хочешь — выбирай."
31,"Да нету рая, нету ада."
32,"Никуда теперь не надо»?"
33,"Или после этого: «Там, где без суда все наказаны, там, где все одним жиром мазаны, там, где все одним миром травлены."
34,"Да какой там мир — сплошь окраина, где густую грязь запасают впрок, набивают в рот»?"
35,"Подобное озарение случалось в русской рок-музыке ещё с одним человеком."
36,"Янка Дягилева попала на неудачный концерт старого друга, который, кажется, не особо интересовался её приездом."
37,"После она, сидя в каптёрке от депо, махом, без гитары, написала восемь песен, возможно, самых лучших."
38,"А друга звали Александр Башлачёв, которого она, по словам Егора Летова, «боготворила всю жизнь, считала его высшим мерилом творчества»."
39,"И «считала всегда, что всё, что она делала — это принцип творчества Башлачёва»."
40,"Так и начинался взлёт Янки."
41,"А что, кстати, делали настоящие шаманы?"
42,"Покидали тело и отправлялись в путешествие по другим мирам."
43,"Говорили с мёртвыми."
44,"Я нашёл интервью с тувинским врачевателем, он рассказывает, как впервые увидел духов, как они его учили, что это не добровольный выбор — быть шаманом."
45,"Это болезнь, которой можно, в принципе, переболеть — и умереть из-за того, что духи обиделись."
46,"Возможно, Башлачёв не сумел совладать с полученными знаниями?"
47,"Сейчас схожим образом продолжает творить Леонид Фёдоров, который хоть и не пишет тексты сам, но поёт их так, словно дальше — смерть."
48,"Рвёт струны, проговаривает слова, в которых важнее не смысл, а звучание."
49,"И это не выглядит позой, ведь многие артисты старались перейти в состояние транса, однако превращались лишь в петрушек."
50,"Даже для поклонников творчество Фёдорова никогда не бывает слишком доступным."
51,"Интересно, что последний его альбом создан по мотивам поэмы Хлебникова «Разин»."
52,"Ведь и Башлачёв занимался исследования слова, как и босяк Велимир."
53,"Подтверждение мистической теории можно найти и в беседах, и в поэтике Башлачёва."
54,"Во-первых, он очень уважал Джима Моррисона и группу The Doors, известную своей тягой к продолжительным музыкально-поэтическим экзерсисам."
55,"Во-вторых, он, кажется, и сам не очень понимал, почему стал писать именно такие песни — в интервью встречается упоминание неких «столбов света» и другие неясные объяснения… Ведь изначально Башлачёв был обычным череповецким журналистом, кропавшим статьи в русле соцреализма, и его песенный опыт ограничивался средними стишками для местной группы «Рок-октябрь»."
56,"Потом сочинился «Грибоедовский вальс», затем — за пару месяцев — все основные песни."
57,"Некоторые были забавны: автор смешивал советский быт с поэтическими штампами, проявлялась ирония."
58,"А далее стали возникать вещи трагические… В-третьих, нельзя обойти вниманием постоянно упоминающийся в стихах образ «чёрных дыр» как символ перехода."
59,"В один из таких переходов он и шагнул сам, выпав из окна 17 февраля 1988."
60,"Место гибели — самая окраина города, от метро тут ехать минут 20, не меньше, рядом — залив и парк, забитый мусором."
61,"Причины самоубийства тщательно изучены — писались статьи, есть фильм… Известно, что период творческой активности Башлачёва продлился всего несколько лет — с 1983 по 1986 годы."
62,"В мае была написана последняя известная песня, «Вишня»: «Что-то князя не видать, песенки не слышно."
63,"Я его устала ждать, замерзает вишня...»."
64,"Так что многие месяцы он провёл в состоянии немоты, не имея при этом постоянного жилища, места работы."
65,"В 1987-м его пытались снимать для кино, а он отказывался."
66,"Тут же — неудача на рок-фестивале."
67,"Человек-перекати-поле, зарабатывающий квартирниками и не ищущий путей признания официоза."
68,"У которого внезапно перекрыли доступ к высшим сферам."
69,"Показали небо, а потом прикрутили вентиль."
70,"Незавидная доля, невидимая даль."
71,"Добавим сюда легенду об увлечении психоделическими грибами — складывается классическая история рок-героя, прошедшего через все стадии угасания."
72,"Собственно, до сих пор непонятно, что произошло тем утром."
73,"Возможно, случайность, возможно, логичный финал."
74,"Таким образом, трагическая жизнь связывает Башлачёва с Джеффом Бакли, Элиоттом Смитом, Ником Дрейком."
75,"Людьми, в чьих песнях постоянно хочешь найти намёки на то, что они плохо кончат."
76,"Один утонул в реке, другой умер от двух ножевых ранений неизвестного происхождения, третий употребил слишком много антидепрессантов зараз."
77,"Хотя и трудно представить вместе западных сонграйтеров и человека с железными зубами с отчаянной усмешкой на лице."
78,"Башлачёв — это чисто русское явление."
79,"Ныне в Череповце открылся его музей, выходит большая книга «Александр Башлачёв — человек поющий», подготовленная Львом Наумовым — он собрал в интернете большой массив публикаций, связанных с героем, и даже несколько неопубликованных стихотворений."
80,"Это, безусловно, хорошо, но вряд ли музыкант станет героем, которого можно растягивать полотнищем над русским полем экспериментов."
81,"Его песни очень трудно петь в компании, потому что сразу же начинаешь чувствовать, что эти песни побеждают тебя, перестраивают."
82,"Это всё равно, что резко стать Башлачёвым, приступить к сложным обрядам посвящения, не проживая чужую жизнь."
83,"Покинуть тело, не проходя инициаций, не набивая шишек в процессе самообучения."
84,"А иначе — всё приблизительно."
85,"Ведь если людям страшно слушать Башлачёва, каково ему было жить с этими звуками в себе?"
86,"Проводник по чёрным дырам 27 мая Александру Башлачёву исполнилось бы 55 лет Одна из самых трагических фигур русского рока интересна не столько с исторической точки зрения, сколько с мистической."
87,"Башлачёв, несмотря на признание друзей-рокеров и критиков, звездой стадионов не стал."
88,"Его единственное крупное выступление на пятом ленинградском рок-фестивале прошло скомкано."
89,"Зато на квартирниках он творил чудеса (вот свидетельства очевидцев)."
90,"По сути, это была месса при участии слушателей."
91,"Как выразился Артемий Троицкий: «Происходило невозможное."
92,"Что-то такое, чего больше никогда не будет."
93,"Это был вообще лучший человек, с которым никто рядом не стоял, не сидел и не лежал»."
94,"Кажется, что Башлачёв пропускал через себя огромное количество потусторонней энергии."
95,"И в какой-то момент перегорел от напряжения."
96,"Короткое замыкание."
97,"Если через тебя идёт мощный поток, который настолько силён, что даже слушатели чувствуют его, рано или поздно наступает расплата."
98,"Поэт считал, что надо песню каждый раз проживать."
99,"А песни были тяжёлые, тёмные, такие спеть — как море переплыть."
100,"Не только на концертах, но и на записях Башлачёв не мог петь без слушателей."
101,"Он вещает им тайны своего сердца и души, заливая гитару кровью, потому что играет чересчур резко, не заботясь о теле."
102,"Некоторые его записи трудно воспринять из-за того, что весь аккомпанемент — расстроенное бренчание."
103,"Это не музыка, это скорее обряд вхождения."
104,"Два аккорда по кругу несколько минут, пока не отделишься от материального."
105,"И в тебе не запоёт дух."
106,"И зазвенят в такт колокольчики на шее."
107,"Как отмечали многие, это было чистое шаманство."
108,"Певец «входил в образ, потом переносил его на других, чем, собственно, и лечил их» (из интервью его близкого друга Святослава Задерия)."
109,"Длиннейшие песни «Егоркина былина» и «Ванюша» тому подтверждение."
110,"Их можно классифицировать как наговоры."
111,"При этом Башлачёв не уходил в древнее язычество, а пел на доступном слушателю языке."
112,"Но погружался в слова настолько, что начинал мыслить на уровне морфологии, шёл к первому протоязыку."
113,"По сути, он занимается семиотикой, пытаясь дойти до воспетого им Имени Имён."
114,"Своего рода поход к Абсолютному Господу."
115,"Но легко ли жилось человеку после строк: «Хошь — в ад, хошь — в рай!"
116,"Куда хочешь — выбирай."
117,"Да нету рая, нету ада."
118,"Никуда теперь не надо»?"
119,"Или после этого: «Там, где без суда все наказаны, там, где все одним жиром мазаны, там, где все одним миром травлены."
120,"Да какой там мир — сплошь окраина, где густую грязь запасают впрок, набивают в рот»?"
121,"Подобное озарение случалось в русской рок-музыке ещё с одним человеком."
122,"Янка Дягилева попала на неудачный концерт старого друга, который, кажется, не особо интересовался её приездом."
123,"После она, сидя в каптёрке от депо, махом, без гитары, написала восемь песен, возможно, самых лучших."
124,"А друга звали Александр Башлачёв, которого она, по словам Егора Летова, «боготворила всю жизнь, считала его высшим мерилом творчества»."
125,"И «считала всегда, что всё, что она делала — это принцип творчества Башлачёва»."
126,"Так и начинался взлёт Янки."
127,"А что, кстати, делали настоящие шаманы?"
128,"Покидали тело и отправлялись в путешествие по другим мирам."
129,"Говорили с мёртвыми."
130,"Я нашёл интервью с тувинским врачевателем, он рассказывает, как впервые увидел духов, как они его учили, что это не добровольный выбор — быть шаманом."
131,"Это болезнь, которой можно, в принципе, переболеть — и умереть из-за того, что духи обиделись."
132,"Возможно, Башлачёв не сумел совладать с полученными знаниями?"
133,"Сейчас схожим образом продолжает творить Леонид Фёдоров, который хоть и не пишет тексты сам, но поёт их так, словно дальше — смерть."
134,"Рвёт струны, проговаривает слова, в которых важнее не смысл, а звучание."
135,"И это не выглядит позой, ведь многие артисты старались перейти в состояние транса, однако превращались лишь в петрушек."
136,"Даже для поклонников творчество Фёдорова никогда не бывает слишком доступным."
137,"Интересно, что последний его альбом создан по мотивам поэмы Хлебникова «Разин»."
138,"Ведь и Башлачёв занимался исследования слова, как и босяк Велимир."
139,"Подтверждение мистической теории можно найти и в беседах, и в поэтике Башлачёва."
140,"Во-первых, он очень уважал Джима Моррисона и группу The Doors, известную своей тягой к продолжительным музыкально-поэтическим экзерсисам."
141,"Во-вторых, он, кажется, и сам не очень понимал, почему стал писать именно такие песни — в интервью встречается упоминание неких «столбов света» и другие неясные объяснения… Ведь изначально Башлачёв был обычным череповецким журналистом, кропавшим статьи в русле соцреализма, и его песенный опыт ограничивался средними стишками для местной группы «Рок-октябрь»."
142,"Потом сочинился «Грибоедовский вальс», затем — за пару месяцев — все основные песни."
143,"Некоторые были забавны: автор смешивал советский быт с поэтическими штампами, проявлялась ирония."
144,"А далее стали возникать вещи трагические… В-третьих, нельзя обойти вниманием постоянно упоминающийся в стихах образ «чёрных дыр» как символ перехода."
145,"В один из таких переходов он и шагнул сам, выпав из окна 17 февраля 1988."
146,"Место гибели — самая окраина города, от метро тут ехать минут 20, не меньше, рядом — залив и парк, забитый мусором."
147,"Причины самоубийства тщательно изучены — писались статьи, есть фильм… Известно, что период творческой активности Башлачёва продлился всего несколько лет — с 1983 по 1986 годы."
