"sent_id","par_id","source","book_id","par_pos","sent_pos"
103271,36215,"Сергей Иванов объявил, когда Украина начнет ""воровать"" российский газ.",3721,1,1
103272,36216,"Глава администрации президента России Сергей Иванов считает, что Украина осенью начнет ""воровать"" газ из транзитной трубы в Европу.",3721,2,1
103273,36216,"""По своему опыту знаем, когда наступит осень и зима и газа Украине будет не хватать, они начнут, извините за банальное слово, его воровать"",",3721,2,2
103274,36216,"- цитирует NEWSru.com Иванова.",3721,2,3
103275,36217,"Чиновник также похвалил Китай как надежного партнера:",3721,3,1
103276,36217,"""Вообще сейчас все определяет прагматизм и экономика.",3721,3,2
103277,36217,"Здесь интересы России и Китая совпадают.",3721,3,3
103278,36217,"Поэтому мы охотно идем на такие очень серьезные грандиозные проекты, как газовый контракт.",3721,3,4
103279,36217,"Во-первых, есть полное политическое доверие, когда ты уверен в партнере - он тебя не обманет, не как с Украиной; когда ты знаешь, что у тебя воровать ничего не будут, что все прозрачно и открыто"".",3721,3,5
103280,36218,"""Нужно диверсифицировать поставки энергоносителей"",",3721,4,1
103281,36218,"- заявил также Иванов.",3721,4,2
103282,36218,"Очевидно, таким способом глава администрации президента поддержал усилия российских дипломатов, продавливающих в европейских странах проект строительства газопровода ""Южный поток"", забуксовавший из-за возражений Еврокомиссии.",3721,4,3
103283,36219,"Позиция Украины в газовом споре дает Москве новые козыри: намерение использовать для собственных нужд газ из подземных хранилищ, а также планы реверсных поставок из Европы создают угрозу для европейцев, что увеличивает шансы на компромисс относительно строительства ""Южного потока"".",3721,5,1
103284,36219,"Так, с критикой политики Евросоюза по снижению зависимости от российских газовых поставок выступил глава французской нефтегазовой компании Total Кристоф де Маржери.",3721,5,2
103285,36219,"Европе следует думать не о снижении зависимости, а о безопасности поставок, включая варианты доставки в обход Украины, заявил он в интервью Reuters.",3721,5,3
103286,36219,"""Можем ли мы в Европе жить без российского газа?",3721,5,4
103287,36219,"Ответ - нет.",3721,5,5
103288,36219,"Есть ли причины жить без него?",3721,5,6
103289,36219,"Я считаю, что тоже нет"",",3721,5,7
103290,36219,"- отметил де Маржери.",3721,5,8
103291,36220,"Накануне ""Газпром"" сообщил, что газовый долг Украины достиг 5,3 млрд долларов, так как она не оплатила 11,5 миллиардов кубометров российского газа.",3721,6,1
103292,36220,"Глава ""Газпрома"" Алексей Миллер назвал эту сумму гигантской, а неоплаченные кубометры - ""огромным объемом, сопоставимым с годовыми поставками российского газа в Польшу"".",3721,6,2
103293,36220,"""Нежелание Украины в принципе платить за российский газ становится хроническим и еще раз показывает, что перевод на предоплату, предусмотренный условиями контракта, был единственно верным решением"",",3721,6,3
103294,36220,"- подчеркнул Алексей Миллер.",3721,6,4
103295,36221,"На Украине тем временем пытаются найти альтернативу российскому газу.",3721,7,1
103296,36221,"В сентябре заработает участок газопровода Вожаны-Ужгород, обеспечивающий реверсные поставки газа из Европу на Украину.",3721,7,2
103297,36221,"Он не использовался последние 15 лет.",3721,7,3
103298,36221,"Газопровод будет поставлять 10 млрд кубометров газа в год до 2019 года.",3721,7,4
103299,36221,"Эти данные обнародовал Томас Маречек, глава компании Eustream AS.",3721,7,5
103300,36221,"Украинская компания ""Нафтогаз"" зарезервировала большую часть мощностей газопровода на пять лет.",3721,7,6
103301,36221,"А с учетом газопроводов из Венгрии и Польши Украина сможет импортировать около 16,5 млрд куб. м газа, то есть примерно 2/3 от российских поставок.",3721,7,7
103302,36221,"Не исключается и возможность использования для собственных нужд газа из подземных хранилищ Украины.",3721,7,8
103303,36221,"Правда, как отмечает Томас Маречек, ""ситуация в полной мере не контролируется Киевом, так как погода может внести свои коррективы и увеличить потребность в топливе"".",3721,7,9
103304,36222,"Украина хотела бы импортировать еще больше газа из Словакии.",3721,8,1
103305,36222,"Однако эта европейская страна не может увеличить реверсные поставки, не нарушая контракт с ""Газпромом"".",3721,8,2
103306,36222,"По данным украинских чиновников, страна должна уменьшить потребление газа на 20%, чтобы обойтись без поставок топлива из России.",3721,8,3
103307,36222,"Сейчас Украина потребляет 50 млрд кубометров газа в год.",3721,8,4
103308,36222,"Пока Украина продолжает транзит российского газа и не прерывала этот процесс.",3721,8,5
