"sent_id","par_id","source","book_id","par_pos","sent_pos"
107784,37664,"Президента Боливии отказались пустить к Уго Чавесу",3946,1,1
107785,37665,"Лечащие врачи президента Венесуэлы Уго Чавеса не позволили навестить его в больнице президенту Боливии Эво Моралесу.",3946,2,1
107786,37665,"Как рассказал боливийский президент, врачи объяснили ему невозможность встречи с Чавесом тем, что он нуждается в полном покое и постоянном медицинском наблюдении.",3946,2,2
107787,37665,"Моралес также заявил, что встретился с семьей президента Венесуэлы и отметил «воодушевленное» настроение близких Чавеса.",3946,2,3
107788,37666,"Лента.ру отмечает, что Эво Моралес, чья страна на протяжении многих лет является близким союзником Венесуэлы во внешнеполитических вопросах, сделал специальную остановку в Каракасе для встречи с Чавесом на пути из Боливии на заседание ООН в Нью-Йорке.",3946,3,1
107789,37667,"Уго Чавес, проходящий реабилитацию после удаления раковой опухоли, вернулся в Венесуэлу 18 февраля.",3946,4,1
107790,37667,"До этого с начала декабря 2012 года венесуэльский лидер находился в Гаване, где ему и была сделана операция.",3946,4,2
107791,37667,"Как оказалось впоследствии, послеоперационное восстановление проходило с некоторыми осложнениями, что, наряду с недостатком официальной информации, породило серию спекуляций о критическом состоянии здоровья президента.",3946,4,3
107792,37667,"Из-за перенесенной операции Чавес не смог присутствовать на церемонии собственной инаугурации, которая должна была пройти в начале января.",3946,4,4
107793,37667,"В связи с этим оппозиция потребовала повторных президентских выборов, однако Верховный суд страны счел, что церемонию вступления в должность можно провести позднее.",3946,4,5
