"sent_pos","source"
0,"Нам не доплачивают Минтруд РФ зафиксировал ""серьезное снижение"" реальных зарплат."
1,"Реальные зарплаты в РФ в январе снизились по сравнению с показателями аналогичного периода 2014 года."
2,"Об этом сообщил глава Минтруда РФ Максим Топилин на конференции в рамках Недели российского бизнеса."
3,"""В последний месяц достаточно серьезно снизились реальные зарплаты за январь к январю прошлого года."
4,"Всегда у нас происходит уменьшение зарплат в номинальных выражениях, но здесь мы видим снижение в реальном выражении"", - цитирует NEWSru.com Топилина."
5,"Так, соотношение реальной зарплаты в январе 2015 года к показателям января 2014 года составило 92%."
6,"По словам министра, такой показатель является существенным."
7,"Уровень задолженности по зарплатам, по словам Топилина, также начинает расти."
8,"По данным на 1 марта задолженность достигла 2,8 млрд рублей."
9,"""Рост за февраль достаточно серьезный - 14%"", - сказал министр, подчеркнув, что вопрос своевременных выплат должен выйти на первый план."
10,"Ранее, напомним, Росстат сообщил, что суммарная задолженность по заработной плате по кругу наблюдаемых видов экономической деятельности увеличилась в феврале на 14,7%, или на 368 млн рублей, и составила на 1 марта 2015 года 2,875 млрд рублей."
11,"С начала года задолженность по зарплате выросла на 43,3% (на 1 январь 2015 года она составляла 2,006 млрд рублей)."
12,"По прогнозу Минэкономразвития, в 2015-м реальные доходы россиян сократятся на 9%, в то время как в кризисный 2009 год этот показатель равнялся 3,5%."
13,"""Это во многом связано с динамикой заработной платы в бюджетном секторе, которая продолжит замедляться в связи с сокращением финансовых возможностей бюджетов"", - пояснили в ведомстве."
14,"В последнем по времени прогнозе Минэкономразвития говорится, что, так же как и в кризис 2008-2009 годов, предприятия в качестве возможного канала снижения своих издержек на труд будут использовать сокращение заработной платы."
15,"Предполагается, что будут применяться такие инструменты, как неполный рабочий день или неделя, переменная часть заработной платы."
16,"Инфляция в России в феврале достигла 16,7% в годовом выражении."
