"sent_pos","source"
0,"Юрий Любимов покидает Таганку Причиной стал скандал с актёрами театра на гастролях в Чехии."
1,"Легендарный режиссёр, основатель Театра на Таганке 93-летний Юрий Любимов принял окончательное решение оставить театр, сообщает NEWSru.com."
2,"Такое решение он принял после гастролей труппы в Чехии."
3,"В рамках фестиваля, посвящённого легендарному спектаклю «Добрый человек из Сезуана», театр показал знаменитую постановку в двух чешских театрах."
4,"Однако гастроли прошли отнюдь не гладко."
5,"По словам режиссёра, актёры отказались репетировать и играть на сцене до тех пор, пока им не будут выплачены гонорары."
6,"Подробно о том, что произошло, рассказала жена Юрия Любимова Каталин: «Перед спектаклем была назначена репетиция, которая одновременно была и мастер-классом."
7,"На неё собрались студенты и профессура чешских театральных вузов и пресса."
8,"Но актёры заявили, что не будет ни репетиции, ни спектакля, пока они не получат деньги."
9,"Чтобы не продолжать и не устраивать скандал перед чехами и не позориться в чужой стране, режиссёр передал им деньги."
10,"Затем Юрий Петрович провёл эту «кровавую» репетицию, но по окончании сказал, что это была последняя репетиция и больше работать с ними он не намерен»."
11,"Сам режиссёр пояснил, что инцидент в Чехии переполнил его чашу терпения и подтолкнул к решительному шагу."
12,"«Я ещё раз подтверждаю своё окончательное решение — оставить театр."
13,"Я не намерен больше работать с этим коллективом."
14,"Пускай ими руководит профсоюз, с меня хватит этого безобразия, унижений, нежелания работать, а лишь получать деньги."
15,"Таким позором закончилась эта гастроль Таганки, причём случилось всё это за границей перед глазами возмущённых чехов, которые говорили, что если бы они не видели это сами, то никогда бы не поверили, что актёры Таганки так могут себя вести», — сказал Любимов."
16,"«Это, безусловно, потеря престижа страны, престижа русского театра."
17,"Но, видимо, коллективу на это наплевать», — добавил режиссёр."
18,"Однако слова Любимова о том, что актёры угрожали сорвать спектакль в Чехии, опровергла актриса театра Татьяна Сидоренко."
19,"«Нас всегда обманывали, говорили, что денег нет и что гастроли имиджевые."
20,"Однако эти деньги присваивались."
21,"Но в этот раз нам удалось получить гонорары за два спектакля», — заявила актриса."
22,"Русскоязычная газета  «Пражский экспресс» утверждает, что актёры Таганки вели себя корректно, спектакль срывать не собирались, а лишь высказали требования о выплате гонораров."
23,"Спектакли были сыграны и имели огромный успех у публики."
24,"А вот со стороны Любимова, по версии чешской газеты, звучали грубости и оскорбления в адрес актёров труппы."
25,"Мнение Юрия Любимова о том, что нужно делать, чтобы театр не превратился в музей самого себя, что должен уметь режиссёр и как правильно разговаривать с актёрами, читайте в статье Частного корреспондента «Юрий Любимов: «Легенда — она и есть легенда»»"
