"sent_id","par_id","source","book_id","par_pos","sent_pos"
21632,6993,"Не хочется, а надо",494,1,1
21633,6993,"Нурсултан Назарбаев против воли стал лидером нации.",494,1,2
21634,6994,"15 июня в Казахстане начал действовать закон «О лидере нации», под которым стоят подписи глав обеих палат парламента, а также премьера республики.",494,2,1
21635,6994,"Напомним, что сам Нурсултан Назарбаев ранее отказался от этого статуса и не стал подписывать данный документ, мотивируя отказ тем, что новые гарантии защиты его чести, достоинства и неприкосновенности уже и так прописаны в конституции, а также законе о первом президенте и прочих нормативных актах.",494,2,2
21636,6994,"Тем не менее парламентарии и министры рассудили этот вопрос по-своему и на свой лад продемонстрировали верность и любовь к своему вождю.",494,2,3
21637,6994,"«Настоящий конституционный закон скреплён подписями председателя сената парламента Токаева Касым-Жомарта, председателя мажилиса парламента Мухамеджанова Урала, премьер-министра Масимова Карима, что свидетельствует о юридической корректности настоящего конституционного закона и о юридической ответственности этих должностных лиц за его законность»,",494,2,4
21638,6994,"— цитирует NEWSru.com текст нового закона, который уже, кстати, опубликован.",494,2,5
21639,6994,"Таким образом, в Казахстане впервые начинает действовать закон, который был одобрен не президентом, а спикерами палат и главой правительства.",494,2,6
21640,6995,"Напомним, 13 мая законодатели Казахстана единогласно одобрили поправку в конституцию, в соответствии с которой бессменный глава этой республики Нурсултан Назарбаев наделяется исключительным статусом — лидера нации.",494,3,1
21641,6995,"Законодательные изменения предусматривают уголовную ответственность за публичное оскорбление и иное посягательство на честь и достоинство лидера нации, осквернение его изображений, воспрепятствование его законной деятельности.",494,3,2
21642,6995,"Посягательство на жизнь Назарбаева отныне приравнивается к терроризму.",494,3,3
21643,6995,"Тот же документ запрещает подвергать лидера нации задержанию, аресту и личному досмотру, привлечению к уголовной или административной ответственности за деяния, совершённые им в период исполнения полномочий президента, а после их прекращения — связанные с осуществлением своего статуса первого президента Казахстана — лидера нации.",494,3,4
21644,6995,"Отметим, что до сих пор глава Казахстана старался избегать слишком сильных «проявлений любви» от своих подчинённых.",494,3,5
21645,6995,"В частности, он запретил переименовывать столицу республики из Астаны в Нурсултан, а главам областных администраций не позволил устраивать пышные празднества по поводу своего 70-летнего юбилея.",494,3,6
21646,6995,"Останется ли Назарбаев таким же скромным в статусе лидера нации, покажет время.",494,3,7
