"sent_pos","source"
0,"«Яндекс» вышел на американский рынок, вложившись в нового соперника Google Инвестиции в американскую компанию Blekko составили 15 млн долларов."
1,"«Яндекс» инвестировал 15 млн долларов в американскую компанию Blekko, которой принадлежит поисковая система blekko.com."
2,"В общей сложности Blekko привлекла инвестиций на сумму 30 млн долларов, и «Яндекс» стал основным вкладчиком."
3,"В результате гендиректор «Яндекса» Аркадий Волож войдёт в совет директоров Blekko."
4,"РБК уточняет, что «Яндекс» приобрёл 10% Blekko, выйдя таким образом на американский рынок интернет-поиска."
5,"Вторым по размеру вклада инвестором выступил австралийский фонд прямых инвестиций МLC."
6,"В Blekko также вложились такие компании, как U.S. Venture Partners, CMEA Capital и PivotNorth Capital."
7,"Напомним, что 24 мая 2011 года обыкновенные акции «Яндекса» класса A начали торговаться на американской бирже NASDAQ в секции Nasdaq Global Select Market."
8,"В рамках первичного публичного размещения акций (IPO) было размещено 52,174 млн акций Yandex по цене 25 долларов за бумагу, объём размещения составил 1,3 млрд долларов (без учёта опциона переподписки)."
9,"Итоговый объём поступлений от продажи акций в рамках IPO «Яндекса» в пользу самой компании и ряда её акционеров достиг 1,43 млрд долларов."
10,"29 сентября акции «Яндекса», точнее его головной компании Yandex, зарегистрированной в Нидерландах, на нью-йоркской бирже NASDAQ подешевели сразу на 3,74 доллара, опустившись до отметки в 22,62 за акцию — ниже уровня первичного размещения (25 долларов)."
11,"Причиной могли стать неосторожные слова главы компании Аркадия Воложа на встрече с представителями хедж-фондов."
12,"По словам представителей компании, Волож, как и другие топ-менеджеры, по-прежнему оптимистично настроен касательно будущего созданной им компании, а его откровенность «просто неправильно поняли»."
