"sent_pos","source"
0,"Мировая наука на пороге революционных открытий Под сомнение поставлен ряд основ современной физики, включая теорию относительности Эйнштейна и постоянную величину скорости света."
1,"Как сообщает РГРК «Голос России», мировая наука оказалась на пороге подлинной революции, когда в ходе исследований с использованием сверхточных инструментов новейшего поколения под сомнение поставлен ряд основ современной физики, включая теорию относительности Эйнштейна и постоянную величину скорости света."
2,"Проведённый известным австралийским астрофизиком Джоном Уэббом и его учениками анализ прохождения света удалённых галактик через образованные соединениями металлов космические облака показал, что считающаяся в современной науке константа — число альфа — не является таковой."
3,"Она может быть больше или меньше в зависимости от того, из какой точки пространства производится её исчисление."
4,"Постоянная тонкой структуры (альфа) определяет электромагнитное взаимодействие и считается современной физикой неизменяемой и незыблемой, лежащей в основе научного понимания мироздания."
5,"Однако работы Джона Уэбба показали, что это не так."
6,"Он подчёркивает, что обнаруженные австралийским учёным факты свидетельствуют о том, что законы физики носят относительный характер и зависят в том числе от местонахождения во Вселенной объекта, который подвергается изучению и измерению."
7,"Превращение константы альфа в переменную величину лишает современную науку ещё одного казавшегося незыблемым положения — симметрии Лоренца."
8,"Гласящая о том, что законы физики идентичны на всём пространстве Вселенной, она лежит в основе специальной теории относительности Эйнштейна и постулата о неизменности скорости света."
9,"Сейчас, отмечает еженедельник, и эти краеугольные положения современной физики, включая постоянную величину скорости света, поставлены под сомнение."
