"sent_pos","source"
0,"ГУЛАГ как парк приключений Воркута предлагает туристам, предпочитающим экстремальный туризм, поездки в бывшие лагеря ГУЛАГа."
1,"Для этого предполагается переоборудовать один из бывших лагерей для заключённых в парк приключений."
2,"За 120 евро в день, любители приключенческого туризма, склонные к мазохизму, смогут ощутить повседневность лагерной жизни, включая общение с охраной, рычащими сторожевыми собаками и колючей проволокой."
3,"Об этом сообщает мэр города Игорь Спектор."
4,"Воркута лежит за полярным кругом."
5,"Для полного представления о лагерной жизни, туристы должны будут провести минимум три дня за колючей проволокой."
6,"Устроители надеются в основном на зарубежных туристов."
7,"Такие планы, однако, столкнулись с резкой критикой бывших узников ГУЛАГа."
8,"В лагерях вокруг Воркуты с 1932 по 1954 годы содержалось около двух миллионов заключённых, 200.000 из которых погибли."
9,"Среди заключённых воркутинских лагерей были также тысячи военнопленных немцев."
