"sent_pos","source"
0,"Баскетболист Деррик Роуз из команды Chicago Bulls признан самым ценным игроком Национальной баскетбольной ассоциации (НБА) по итогам сезона 2010—2011 года."
1,"22-летний Роуз стал самым молодым игроком НБА, получившим это престижное звание, и первым игроком Chicago Bulls, ставшим «самым ценным» после того, как в 1998 году легендарный Майкл Джордан был удостоен этого титула в пятый и последний раз."
2,"Роуз вывел чикагскую команду к рекордному показателю в 62 победы в 82 матчах сезона — лучшему результату НБА."
3,"В среднем он набирал 25 очков за матч и делал 7,7 результативных передач."
4,"Незадолго до начала сезона, он открыто говорил о намерениях стать самым ценным игроком НБА."
5,"113 спортивных журналистов, участвовавших в голосовании, на основании которого принимается решение о присвоении этого титула, поставили Роуза на первое место."
6,"На втором месте оказался Дуайт Ховард из команды Orlando Magic."
7,"Леброн Джеймс из Miami Heat, становившийся самым ценным игроком в двух предыдущих сезонах, вышел на третье место."
8,"Четвертым стал Коби Брайант из Los Angeles Lakers."
9,"Объявление Роуза самым ценным игроком состоялось через несколько дней после того, как главный тренер Chicago Bulls Том Тибодо был признан тренером года."
10,"В среду Chicago Bulls будет принимать у себя команду Atlanta Hawks в очередном матче серии до четырех побед Восточной конференции НБА."
11,"К настоящему времени в этой серии со счетом 1:0 лидирует Atlanta Hawks"
