"sent_pos","source"
0,"Алина Бронски появилась на горизонте художественной литературы Германии совершенно неожиданно, подобно взрыву сверхновой звезды."
1,"Произошло это в 2009 году."
2,"Тогда она, являясь матерью троих детей, написав свой первый роман ""Шербенпарк"" (""Scherbenpark"") по ночам, отправила рукопись сразу в три крупных издательства ФРГ."
3,"И два из них буквально через неделю ответили согласием на печать."
4,"Поступив в продажу, роман стал бестселлером и был выдвинут на видную литературную премию."
5,"Имя писательницы стало известным в литературном мире."
6,"В 2010 году вышел в свет новый роман ""Самые острые блюда татарской кухни"" (""Die schärfsten Gerichte der tatarischen Küche"")."
7,"К кулинарии он не имеет почти никакого отношения, но многочисленными немецкими критиками признан как выдающееся литературное произведение и номинирован на большую литературную премию Германии."
8,"Уже в апреле 2011 года он будет издан на английском языке... Не ищите этих книг в магазине."
9,"На русском языке их пока нет, только на немецком, при том, что 33-х летняя писательница - родом из России и прекрасно знает русский язык."
10,"Но говорит на своём родном только в кругу семьи и самых близких друзей."
11,"Живёт Алина Бронски (вымышленный псевдоним, настоящее имя знают только близкие люди) в Франкфурте-на-Майне."
12,"Родом (1978 год) - из Екатеринбурга, переехала на постоянное жительство в Германию в возрасте 13 лет."
13,"Легко освоила немецкий и, закончив гимназию, поступила в университет на медицинский."
14,"Не завершила учёбу, ушла, окунувшись с головой, в журналистику."
15,"Алине прочат великое литературное будущее, у неё охотно берут интервью и уже осуществляют театральные постановки по её романам."
16,"В понедельник, 18 апреля она посетит с визитом и чтением мест из романа ""Самые острые блюда татарской кухни"" библиотеку Бенрата (Дюссельдорф, Германия)."
