"sent_pos","source"
0,"Черногория ввела санкции против России ради вступления в ЕС Президент Филип Вуянович при этом подчеркнул, что этот шаг вовсе не является демонстрацией антироссийских настроений."
1,"Черногория присоединилась к санкциям Евросоюза против России, введенным в связи с украинским кризисом, чтобы как можно скорее вступить в ЕС и НАТО, заявил президент страны Филип Вуянович."
2,"В среду он принял в Цетинье президента Австрии Хайнца Фишера, после чего ответил на вопросы журналистов, один из которых касался проблемы введения Черногорией ограничительных мер в отношении России."
3,"ЕС в связи с вхождением в состав России Крыма и Севастополя весной запретил въезд для ряда граждан РФ и Украины и заморозил их счета."
4,"По словам Вуяновича, Черногория согласилась с решением Совета ЕС в отношении России, потому что считает, что ей, как стране-кандидату, необходимо разделять внешнюю политику Евросоюза и НАТО."
5,"«Если бы мы этого не сделали, если бы мы были безразличны к этим решениям, то несомненно, что наш путь к ЕС бы замедлился, и была бы исключена возможность приглашения в НАТО в Уэльсе», — цитирует РИА «Новости» черногорского президента."
6,"В Южном Уэльсе в начале сентября пройдет следующий саммит НАТО, на котором, как ожидают черногорские власти, стране будет сделано приглашение о вступлении в альянс."
7,"«Россия — великое государство."
8,"Черногория не может влиять на мировые процессы."
9,"Россия должна понять, что Черногория, следуя своим интересам, хочет быть частью ЕС и частью НАТО, никоим образом не выражая антироссийское настроение», — заявил Вуянович."
10,"О стремлении Черногории в Евросоюз читайте в статье Частного корреспондента «Черногория: как дойти до Европы?»"
