"sent_pos","source"
0,"На Амуре наращивают дамбы до 9-метровой высоты Всего на 2 сентября из опасных мест вывезены 3234 человека."
1,"Уровень воды в реке Амур у Хабаровска превысил 800 см, сообщили в хабаровском главке МЧС."
2,"К 09:00 мск вода добралась до отметки 810 см."
3,"По состоянию на 12:00 по местному времени (05:00 мск) уровень Амура находился на отметке 797 см."
4,"Спасатели не исключают, что в течение двух ближайших дней уровень воды в Амуре поднимется на 20-40 см, пишет РБК."
5,"Власти региона уверяют, что установленные на Амуре дамбы позволят справиться с подъемом воды."
6,"На сегодняшний день в крае сооружено более 35 км дамбовых укреплений, в том числе более 10 - в Хабаровске."
7,"Большинство из них первоначально было рассчитано на прогнозируемый 7-метровый уровень воды, в настоящее время идет наращивание дамб до 9-метровой высоты."
8,"В районах подготовлено 67 пунктов временного пребывания людей, вмещающих почти 6 тыс."
9,"102 человека, в том числе 15 - в краевой столице."
10,"Фактически развернуто 17 пунктов, в них находятся 482 человека."
11,"Заявления на единовременную помощь подали более 5 тыс."
12,"человек."
13,"Денежные средства в размере 10 тыс."
14,"рублей выплачены 5079 заявителям."
15,"Общая сумма выплат составляет 50 млн 790 тыс."
16,"рублей."
17,"Власти края просят владельцев подверженных подтоплению дачных участков и жилых домов покинуть опасную территорию и подготовиться к эвакуации."
