"sent_pos","source"
0,"YouTube как путевка в Карнеги-холл Видеохостинг YouTube организовал первый конкурс в интернете для классических музыкантов YouTube Symphony Orchestra."
1,"Видеохостинг YouTube продолжает удивлять своей предприимчивостью и оригинальными ходами."
2,"Вслед за совместными проектами с кинокомпаниями, популярными музыкантами и артистами он придумал развлечение и для классических музыкантов."
3,"Стартовал первый в истории интернета конкурс для классических музыкантов YouTube Symphony Orchestra."
4,"Победители выступят в Карнеги-холле в Нью-Йорке."
5,"Конкурсанты должны исполнить партию одного из инструментов в пятиминутном произведении Тан Дуна — китайского композитора, написавшего музыку к фильмам «Крадущийся тигр, затаившийся дракон» и «Герой», а также церемонии открытия Олимпийских игр 2008 года в Пекине."
6,"Проект осуществлен при поддержке Лондонского симфонического оркестра, Майкла Тилсона Томаса, музыкального директора Симфонического оркестра Сан-Франциско и арт-директора Симфонического оркестра Нового Света."
7,"Композиция Тан Дуна носит название «Интернет-симфония № 1."
8,"Героическая»."
9,"Она сочетает в себе тему из симфонии Бетховена с перкуссией и партиями струнных, сделанных в стиле саундтрека к фильму."
10,"Ноты выложены на специальной страничке  YouTube."
11,"Исполнение нужно снять на видео и выложить для всеобщего рассмотрения до 28 января."
12,"Лауреатов объявят в апреле 2009 года."
13,"Победители, где бы они ни проживали, будут приглашены в Нью-Йорк на трехдневный «саммит интернет-музыкантов», где совместно исполнят «Интернет-симфонию № 1» на сцене Карнеги-холла."
14,"Из роликов победителей будет составлена Симфония YouTube, которую выложат на сайте."
