"sent_pos","source"
0,"Владимир Жириновский собрался взбодрить российское общество Для этого, считает лидер ЛДПР, необходимо не только объявить, но и на деле провести свободные выборы."
1,"В российском обществе возникла усталость, поэтому его надо взбодрить."
2,"Так полагает лидер ЛДПР Владимир Жириновский."
3,"«Усталость в обществе возникла, потому что нет движения на политическом поле."
4,"Как бы люди ни голосовали, всё равно победит «Единая Россия»."
5,"Её губернаторы, её министры, её курс."
6,"Всё одно и то же... Это плохо."
7,"И есть только один способ взбодрить общество, не прибегая к насилию: не только объявить, но и на деле провести свободные выборы», — цитирует «Коммерсантъ» Жириновского."
8,"Политик убеждён, что для оппозиционной партии победить по итогам выборов «вовсе нереально», «но за это нельзя обвинять только правящий режим»."
9,"«Нашей с вами стране в будущем году исполняется 1150 лет."
10,"И за все эти века никогда никакая оппозиция не приходила к власти через выборы», — напоминает он."
11,"Однако на «честных выборах» у ЛДПР, по его мнению, есть хорошие шансы победить, получить максимальную поддержку."
12,"Хотя идеологически ЛДПР на «совершенно разных полюсах» с коммунистами, партия теоретически готова «на техническую коалицию» с КПРФ, «чтобы создать парламентское большинство, без согласия которого ни один законопроект не пройдёт»."
13,"«Кремль пускай не боится: большинство действительно народных законов мы поддержим."
14,"Мы и сейчас голосуем примерно за 70% законопроектов — они неплохие."
15,"Но если большинство голосов будет не у одной партии, как сейчас, а у двух, то Дума снова станет нормальным парламентом», — уверен Владимир Вольфович."
16,"О встрече президента с лидерами думских фракций читайте в статье Частного корреспондента «Похорон демократии не случилось»"
