"sent_pos","source"
0,"«140 символов самовыражения» Выпущена первая русскоязычная практическая книга про «Твиттер»."
1,"В России вышла первая практическая книга «В социальных сетях."
2,"Twitter— «140 символов самовыражения», основанная на бизнес-кейсах российских компаний."
3,"Каждое предложение в книге не превышает 140 знаков — стандартный размер одного сообщения микроблога."
4,"Издание представляет собой практическое руководство, которое поможет неспециалистам в интернет-технологиях разобраться во всех возможностях микроблогинга и использовать их с удовольствием и пользой для себя лично и/или своего бизнеса."
5,"Что такое «чирикающий» сервис?"
6,"Чем он отличается от других социальных сетей и для чего он может быть полезен?"
7,"С чего начать?"
8,"Как воспользоваться всем арсеналом возможностей, которые предоставляет сам «Твиттер» и сотни сопутствующих приложений?"
9,"Как создать корпоративный микроблог и заставить его работать?"
10,"Ответы на эти и многие другие вопросы дают авторы книги Елена Сорокина, Юлия Федотченко и Ксения Чабаненко."
11,"Для них жизнь в социальных сетях является работой, с их помощью они решают профессиональные задачи."
12,"У каждой из них есть аккаунты с сотнями и тысячами последователей не только в «Твиттере», но также в Facebook, LiveJournal, «Вконтакте», «Одноклассниках», «АльтерГео» и пр."
