"sent_pos","source"
0,"«Нехорошие квартирки» в Москве исчезнут через 10 лет."
1,"Власти столицы обещают расселить все коммуналки к 2019 году."
2,"Расселение столичных коммуналок, безусловно, будет поэтапным."
3,"Выдать квартиры жителям сразу всех 10 тыс."
4,"московских коммуналок, столичные власти сегодня не в состоянии."
5,"Поэтому первыми под раздачу нового жилья попадут очередники – те, кто ждёт расселения десятками лет."
6,"Этих москвичей пропишут по новым адресам уже через пять лет."
7,"После 2014 года наступит черёд остальных."
8,"До 2019 года, обещают в префектуре Центрального административного округа Москвы, все коммунальные квартиры будут полностью расселены."
9,"Префект ЦАО Алексей Александров также заверил, что уже до конца 2009 года новые квартиры получат жители более 600 комнат, сообщает «Интерфакс»."
10,"По закону, эти граждане должны получить жильё в том же административном округе."
