"sent_pos","source"
0,"В канун обнародования президентом плана о выводе войск из Афганистана, Белый дом подчеркнул, что в план не входит какая либо модификация афганской стратегии, объвленной Бараком Обамой в декабре 2009 года в военной академии Вест-Пойнт в Нью-Йорке."
1,"Тогда американский президент наметил стратегию, которая, по его словам, «приведет эту войну к успешному завершению»."
2,"Тогда же президент объявил об отправке дополнительного тридцатитысячного военного контингента для того, чтобы противостоять талибам."
3,"« Как верховный главнокомандующий я определил, что отправка дополнительного тридцатитысячного контингента в Афганистан входит в сферу национальных интересов нашей страны."
4,"После 18 месяцев пребывания на афганской земле наши солдаты начнут возвращаться домой."
5,"Это ресурсы, которые нам необходимы сегодня, для того, чтобы позволить Афганистану создать соответстующую систему и с чистой совестью начать вывод наших войск Барак Обама » В той речи американский президент упомянул о «непомерной цене», которую США платят жизнями своих солдат и ресурсами в этой войне, подчеркнув свою убежденность в том, что безопасность США поставлена на кон в борьбе, как он выразился, в эпицентре экстремизма в Афганистане и Пакистане."
6,"Ожидается, что в среду Обама подтвердит свое обещание 2009 года начать вывод войск из Афганистана."
7,"СМИ цитируют разные источники в президентской администрации, по данным которых, по меньшей мере, 5 тысяч военных (одна воинская бригада) будут выведены из Афганистана в ближайшее время."
8,"К концу года это число возрастет."
9,"Пресс-секретарь Белого Дома Джей Карни заявил, что главными для американского президента остаются 3 цели — победа над «Аль-Кайдой», выбивание почвы из под движения «Талибан» и предотвращение превращения Афганистана в безопасную гавань для террористов."
10,"В своем выступлении президент Обама должен также сделать упор на том, что США и НАТО остаются приверженными плану полной передачи контроля надо страной афганскому правительству к 2014 году."
11,"Президент и его военные чиновники неоднократно при этом заявляли, что передача полномочий будет зависеть от ситуации в стране."
12,"Вывод 30 тысяч военных из Афганистана к следующему году будет означать, что в стране еще останется 68 тысяч американских военных."
13,"Возможно, в своей речи президент также затронет возрастающие антивоенные настроения в США."
14,"Выступления против военной кампании неоднократно звучали из уст членов Конгресса, подкреплявших свои точки зрения результатами опросов общественного мнения."
15,"Один из моментов обмена мнениями на эту тему между сенаторами Джо Манчиным и Джоном Маккейном выглядел так: Джо Манчин: «Вопрос, который нужно решить президенту и всем нам, достаточно прост: что мы будем восстанавливать — Америку или Афганистан?» Джон Маккейн: «Если мы покинем Афганистан пораженными, мы повторим исторический урок, который повторять не следовало бы."
16,"Наши расходы в Афганистане не являются корнем всех зол и пробелем, которые мы сегодня испытываем»."
17,"Перед встречей, которая прошла у него с президентом во вторник, министр обороны Роберт Гейс заявил журналистам, что Обама должен принять во внимание обеспокоенность американцев стоимостью военной кампании в Афганистане."
18,"В четверг после объявления о выводе войск, президент Обама нанесет визит на военную базу Форт Драм в Нью-Йорке, в которой располагается 10 Горная дивизия."
19,"Ее служащих часто отправляют как в Ирак, так в Афганистан."
