"sent_pos","source"
0,"Актуальный lifestyle Политика оказалась вне издательского мейнстрима Похоже, политика перестала интересовать массмедиа."
1,"Вслед за бумом экономической прессы в 90-х и политической – в «нулевых», сегодня интерес перемещается в другие медиасферы."
2,"Новые проекты – это издания «общего интереса», репортажи, литература, искусство и прочий глянец."
3,"Все издания получились довольно интересные – каждое по-своему."
4,"Каждое нашло свою нишу – кто-то более, кто-то менее удачную."
5,"Будут ли эти издания пользоваться спросом среди читателей и, уж тем более, приносить своим создателям доход, покажет время (нужен хотя бы год-два)."
6,"А пока представляем краткий обзор медиановинок."
7,"Более подробные истории проектов рассмотрены в других статьях раздела."
8,"«Русский репортер» Свидетельством начала тектонического сдвига на медиаплатформе стал общественно-политический еженедельник «Русский репортер» (медиахолдинг «Эксперт»)."
9,"Первый номер под редакцией Виталия Лейбина вышел еще 17 мая прошлого года, и именно он сигнализировал о том, что журналы «общего интереса» стали востребованы в обществе."
10,"Пытаясь представить разнообразную и объективную картину того, чем живет страна, журнал хочет стать чтением для интеллигентской прослойки со средним достатком."
11,"Немножко оптимизма, в меру пессимизма и несколько личных историй."
12,"Журнал охотно обсуждают в блогах, пожалуй, он даже стал популярным."
13,"Однако не стоит обольщаться: широкую известность «РР» приобрел во многом благодаря большим вложениям в журнал его акционера Олега Дерипаски и масштабной рекламной кампании, на которую, по разным оценкам, было потрачено около 20 млн долларов."
14,"OpenSpace.ru Весной 2008 году сразу два новых проекта запустил ИД «Артмедиа Групп»: интернет-портал OpenSpace и журнал Blacksquare."
15,"Глянец о современном искусстве Blacksquare рассчитан на широкую прослойку городских «яппи», чей материальный достаток позволяет интересоваться не только деньгами, но и некими статусными эстетическими примочками, которые можно эффектно ввернуть в разговоре."
16,"Самые известные имена в мире современного искусства, арт-отели, арт-игрушки, а также искусство в моде, архитектуре и кинематографе."
17,"Все это тиражом 20 тыс."
18,"экземпляров."
19,"Второй проект «Артмедиа Групп» – портал OpenSpace, сочетающий функции информационного агентства, аналитического ежедневника, экспертного справочника-навигатора и развлекательного ресурса."
20,"Главный редактор портала поэтесса Мария Степанова."
21,"Издание может похвастать большим числом авторов, оригинальным дизайном, который, однако, содержит слишком много «воздуха»."
22,"Изначально OpenSpace подразумевался как ресурс об искусстве."
23,"Недаром самые сильные разделы посвящены именно этой теме и их сразу два, а также музыке."
24,"Однако время показало (сайт был запущен прошедшей весной), что издание, обходящее стороной острые общественные вопросы, не состоятельно, ибо полностью выпадает из повестки дня."
25,"В силу этого раздел «общество» пришлось добавить."
26,"Это произошло в конце августа после югоосетинской трагедии."
