"sent_id","par_id","source","book_id","par_pos","sent_pos"
19249,6306,"На 4 февраля назначен выход в открытый космос космонавтов Валерий Токарева и Уильяма Макартура, которые продолжают свой полёт на Международной космической станции в составе двенадцатой экспедиции.",463,1,1
19250,6306,"Выход будет осуществлён из российского шлюзового модуля «Пирс».",463,1,2
19251,6306,"Это будет второй выход Токарева и Макартура во время текущего полёта.",463,1,3
19252,6306,"В общей сложности это будет 4-й выход Макартура и 2-й выход Токарева.",463,1,4
19253,6306,"Впервые Макартур и Токарев совершат выход в российских скафандрах — «Орлан».",463,1,5
19254,6307,"Выход начнётся в 1 час 20 минут в ночь на 4 февраля и продлится, примерно, 6 часов.",463,2,1
19255,6308,"Во время выхода космонавты отправят в полёт спутник «Радиоскаф» (или Скафандр-спутник).",463,3,1
19256,6308,"Это отслуживший свой срок российский скафандр «Орлан», на котором установлен радиопередатчик любительского диапазона.",463,3,2
19257,6308,"Радиопередатчик будет передавать сообщения на шести языках (русском, английском, немецком, французском, испанском и японском) с периодом в 30 секунд.",463,3,3
19258,6308,"В сообщении будут передаваться параметры скафандра, время полёта, температура скафандра и состояние его батарей.",463,3,4
19259,6308,"Сообщения «Радиоскафа» смогут принимать радиолюбители всего мира на частоте 145,990 МГц ФМ.",463,3,5
19260,6308,"Позывной спутника — RS0RS.",463,3,6
19261,6308,"Радиопередатчик будет функционировать, примерно, одну- две недели.",463,3,7
19262,6308,"«Радиоскаф» будет оставаться на орбите в течении шести недель, затем сгорит в атмосфере.",463,3,8
19263,6309,"Отправит «Радиоскаф» в самостоятельный полёт — Токарев.",463,4,1
19264,6309,"Он должен просто толкнуть Скафандр-спутник от себя под углом 30° вверх и 10° влево от станции.",463,4,2
19265,6310,"После запуска скафандра, космонавты должны переместить платформу крана «Стрела» от модуля «Заря» к соединительному узлу 3.",463,5,1
19266,6311,"Далее космонавты будут работать с мобильной транспортной тележкой, которая установлена на станции для перемещения «руки-робота» или самих космонавтов.",463,6,1
19267,6312,"Ещё одна задача — демонтаж контейнера с экспериментом «Биориск», на котором проводились эксперименты с микроорганизмами в космосе.",463,7,1
19268,6313,"Космонавты также выполнят фотосъёмку внешней поверхности станции.",463,8,1
