"sent_pos","source"
0,"Украина и Турция создали Стратегический совет, позволяющий вывести межгосударственные отношения на новый уровень партнёрства."
1,"До сих пор среди главных стратегических партнёров официального Киева назывались страны, формирующие мировую повестку дня: Соединённые Штаты, Евросоюз, Китай и Россия."
2,"Динамика хозяйственных отношений в 2010 году между Украиной и Казахстаном позволила аналитикам заявлять о том, что страны строят отношения, близкие к стратегическим."
3,"Во вторник премьер-министр Турции Реджеп Тайип Эрдоган, в ходе визита в Украину договорился с президентом Виктором Януковичем о начале нового этапа сотрудничества между Киевом и Анкарой."
4,"«На первые пять лет ставим перед собой задачу увеличить товарооборот между нашими странами до уровня десяти миллиардов долларов, а за десять лет поднять его ещё вдвое — то есть до двадцати миллиардов долларов», — сказал президент Виктор Янукович в Киеве во время совместной пресс-конференции с премьер-министром Турции."
5,"Турецкий «десант» В свою очередь, Реджеп Эрдоган подчеркнул, что с официальной делегацией в Украину прибыли около шестисот представителей деловых кругов Турции."
6,"«Это — признак важного шага, сделанного в сторону сотрудничества между нашими странами, — сказал Реджеп Эрдоган."
7,"— Мы хотим, чтобы украинские и турецкие бизнесмены осуществляли общие проекты, а также совместно принимали участие в реализации проектов в третьих странах», — цитирует слова турецкого премьер-министра пресс-служба президента Украины."
8,"Лидеры двух стран отметили три сферы для развития нового диалога: политическую, торгово-экономическую и гуманитарную."
9,"Турция поможет крымским татарам По итогам встреч на высшем уровне в Киеве не объявлялось, как видится будущее крымско-татарского населения автономной республики Крым в украинско-турецких отношениях."
10,"Однако о том, что этот вопрос должен был подниматься во время встречи между премьер-министром Турции Реджепом Эрдоганом и президентом Украины Виктором Януковичем, сказал в эксклюзивном интервью Русской службе «Голоса Америки» лидер Меджлиса крымско-татарского народа, народный депутат Украины Мустафа Джемилев."
11,"«Вчера ночью мы с премьер-министром Турции провели полуторачасовую беседу по проблемам крымско-татарского народа; о том, как у нас складываются отношения с властью."
12,"Сегодня Реджеп Эрдоган должен был поднять эту тему в ходе встречи с президентом Виктором Януковичем», — сообщил Мустафа Джемилев во вторник."
13,"Голос Америки: Ранее СМИ сообщали, что вы лично передавали письмо президенту Турции, в котором просили Анкару принять программу строительства или выкупа тысяч квартир для крымско-татарского народа… Мустафа Джемилев: Да, всё верно."
14,"Также в ходе встречи с премьер-министром Турции сегодня ночью я попросил его оказать содействие в строительстве университета в Крыму для нашего народа, улучшить жилищный комплекс уже существующего университета, а также помочь с развитием жилищных проблем крымских татар."
15,"И о многом другом."
16,"Голос Америки: И какова была реакция господина Эрдогана?"
17,"Он проявил заинтересованность?"
18,"Мустафа Джемилев: Положительная была реакция!"
19,"Он сказал, что будет поднимать этот вопрос и принимать меры."
20,"В ходе встречи он дал конкретные указания — помочь в строительстве двух национальных школ, рассмотреть вопрос о выделения средств для выкупа жилья для репатриантов или строительства нового жилья."
21,"Голос Америки: Может показаться, что в вопросе оказания гуманитарной помощи крымские татары на Турцию возлагают особые надежды."
22,"Почему?"
23,"Мусульманский мир довольно обширен… Мустафа Джемилев: Во времена могущества Османской империи в регионе мы и турецкая сторона длительное время были союзниками."
24,"Кроме того, после завоевания Крыма Россией, огромное количество крымских татар вынуждены были переселиться на территорию Османской империи."
25,"Сейчас в Турции живёт в десять раз больше крымских татар, чем в самом Крыму."
26,"В языковом, культурном отношении — мы родственные народы."
27,"И самое главное — Турция не диктует нам свою волю."
28,"Она безвозмездно оказывает помощь."
29,"Голос Америки: Для Украины укрепление отношений с Турцией — это фактор улучшения отношений с Евросоюзом или наоборот?"
30,"Мустафа Джемилев: Украина и Турция в вопросе евроинтеграции друг другу помогают."
31,"Сегодня президент Украины Виктор Янукович и премьер-министр Турции Реджеп Эрдоган объявили принципиальные решения о создании зоны свободной торговли, снятии визовых ограничений."
32,"Проще говоря, страны делают серьёзные шаги для укрепления межгосударственного диалога."
33,"Голос Америки: Достаточно ли сегодня у Крыма полномочий для решения своих внутренних проблем?"
34,"Мустафа Джемилев: Особых полномочий у крымской автономии нет."
