"sent_pos","source"
0,"Оскорбление от Земфиры Ростовчанин просит полицию наказать певицу за оскорбление на концерте Полиция Ростовской области проводит проверку по поводу заявления местного жителя, который просит наказать певицу Земфиру, оскорбившую его два года назад во время концерта."
1,"Об этом корреспонденту ТАСС сообщила 22 июля руководитель пресс-службы регионального главка МВД Наталья Устименко."
2,"По ее словам, ""заявление поступило в отдел полиции 13 июля""."
3,"""Как изложено в заявлении, гражданин просит привлечь ее к ответственности в части оскорбления в его адрес со стороны певицы."
4,"Концерт состоялся в 2013 году и проходил в ростовском дворце спорта."
5,"По результатам проверки будет принято соответствующее решение"", - сказала Устименко."
6,"Она уточнила, что обращение в полицию поступило по электронной почте."
7,"Концерт в поддержку нового альбома ""Жить в твоей голове"" состоявшийся 20 октября 2013 года в ростовском ЗСК ""Спорт-Дон"" оказался скандальным еще до начала."
8,"На официальном сайте исполнительницы за несколько дней до события появилось сообщение, что директор ростовской концертной площадки отменил концерт несмотря на распроданные билеты."
9,"Выступление все-таки состоялось и во время исполнения песни ""Аривидерчи"" она вставила в слова песни текст ""Я больше никогда не вернусь в Ростов""."
10,"О похожих на Земфиру читайте в статье Частного корреспондента «Эй, Земфира, отойди-подвинься!»"
