"sent_pos","source"
0,"Московский метрополитен сменил руководителя Дмитрий Гаев уже передаёт дела новому начальнику столичной подземки Ивану Беседину."
1,"Глава ГУП «Московский метрополитен» Дмитрий Гаев сегодня подал в отставку."
2,"На пост Гаева также в понедельник назначен бывший начальник Калининградской железной дороги Иван Беседин."
3,"Теперь уже экс-глава столичной подземки пока не комментирует свою отставку, поскольку занят передачей дел."
4,"«Беседин уже прибыл на рабочее место, и сейчас Гаев передаёт ему дела."
5,"Беседин намерен в самое ближайшее время активно включиться в работу», — цитирует «Интерфакс» представителя секретариата главы метро."
6,"Напомним, в середине декабря Генпрокуратура РФ провела проверку деятельности ГУП «Московский метрополитен», по итогам которой были выявлены грубейшие нарушения федерального законодательства."
7,"Надзорный орган тогда потребовал немедленного увольнения Дмитрия Гаева."
8,"По информации ГП, станции метрополитена, являющиеся объектами культурного наследия, использовались в отсутствие охранного обязательства, до сих пор не были оформлены права хозведения на 71 станцию и 198 перегонов между станциями."
9,"По данным ведомства, Гаев, возглавляющий столичную подземку последние 15 лет, создал систему, при которой различного рода технические разработки, поставленные и внедрённые за счёт средств ГУП, оформлялись как его личное изобретение либо коммерческой структуры, выполнявшей работы по контракту с метрополитеном, в ущерб интересам возглавляемого предприятия, таким образом за последние 10 лет он незаконно получил 112 млн рублей."
