"sent_id","par_id","source","book_id","par_pos","sent_pos"
45229,14633,"Субъекты выбирают",1592,1,1
45230,14633,"Сегодня прошёл единый день голосования в субъектах Российской Федерации.",1592,1,2
45231,14634,"Избиратели выбирали региональные собрания Нижегородской, Калининградской, Кировской, Тверской, Курской, Оренбургской и Тамбовской областей, республик Коми, Дагестан, Адыгеи, Ханты-Мансийского автономного округа и Чукотки, а также мэров ряда городов.",1592,2,1
45232,14635,"«Явка избирателей на этих выборах выше, чем на предыдущих выборах.",1592,3,1
45233,14635,"Это общая позиция всех избирательных комиссий.",1592,3,2
45234,14635,"А количество жалоб стало меньше»,",1592,3,3
45235,14635,"— сказал заместитель председателя Центризбиркома РФ Леонид Ивлев РИА «Новости» на брифинге после видеоконференций с последними региональными избиркомами.",1592,3,4
45236,14636,"По активности избирателей на сегодняшних выборах лидируют Коми, Дагестан, Чукотка, Нижегородская, Кировская, Оренбургская и Курская области, Ханты-Мансийский автономный округ.",1592,4,1
45237,14637,"Один из избирателей, пришедший на избирательный участок в Калининградской области, попытался поджечь бюллетени для голосования в урне.",1592,5,1
45238,14638,"«Один гражданин пытался поджечь бюллетень, прежде чем бросить его в урну.",1592,6,1
45239,14638,"Его вовремя успели остановить, пока не сгорели остальные бюллетени»,",1592,6,2
45240,14638,"— сообщил РИА «Новости» председатель избирательной комиссии Калининградской области Сергей Лунев.",1592,6,3
45241,14639,"С 20:00 мск в Центризбирком в Москве стали поступать предварительные результаты голосования из 11 российских регионов, кроме Калининградской области, где избирательные участки были открыты до девяти часов вечера по московскому времени.",1592,7,1
45242,14639,"Окончательные результаты станут известны лишь в понедельник утром.",1592,7,2
