"sent_pos","source"
0,"Стало известно количество жертв гражданской войны в Ливии Число пострадавших растёт не только из-за столкновений сторонников и противников Каддафи, но и в результате военной операции НАТО."
1,"Министр иностранных дел Италии Франко Фраттини по итогам встречи с главой переходного Национального совета Ливии Мустафой Абделем Джалилем объявил о том, что с момента начала антиправительственных выступлений в Ливии в феврале нынешнего года и по настоящий момент в результате вооружённых столкновений около 10 тыс."
2,"человек погибли и 55 тыс."
3,"получили ранения, сообщает РБК."
4,"Фраттини сообщил, что представленные цифры приведены расположившейся в Бенгази временной оппозиционной администрацией."
5,"Однако число жертв среди гражданского населения Ливии постоянно увеличивается ещё и за счёт пострадавших в результате проведения военной операции, осуществляемой силами НАТО."
6,"Накануне боевые самолёты международной коалиции нанесли очередные авиаудары по Ливии."
7,"На этот раз атаке подверглись города Сирт и Триполи, а также, как сообщило ливийское телевидение, район Аль-Хабра города Аль-Азизия, расположенного к юго-западу от столицы страны."
8,"О погибших и пострадавших информации на данный момент нет."
9,"О возможных исходах противостояния оппозиции и властей Ливии читайте в статье Частного корреспондента «Бубновый поход»"
