"sent_pos","source"
0,"Отказ в пенсии работающим пенсионерам, повышение трудового стажа для бюджетников и бессрочное продление моратория на накопительную пенсию – основные антикризисные меры Минтруда ."
1,"Минтруд предлагает ввести мораторий на формирование накопительной части пенсии «на 2016 и последующие годы» в рамках обязательной пенсионной системы ."
2,"Эту меру предложено внедрять «по аналогии с мораторием, введенным в 2014 году и продленным в 2015 году» ."
3,"Это одно из главных предложений министерства, подготовленных к совещанию у премьер-министра Дмитрия Медведева, на котором в среду будут обсуждаться меры по развитию пенсионной системы, пишет РБК ."
4,"На этот раз Минтруд предлагает полный отказ от обязательной накопительной пенсии – 6% от общего тарифа страховых взносов будет перенаправлено в страховую пенсию ."
5,"А накопительную предлагается развивать за рамками государственной пенсионной системы ."
6,"В качестве дополнительного стимула Минтруд предлагает освободить от НДФЛ суммы, выплачиваемые гражданами в независимые пенсионные фонды, увеличить социальный налоговый вычет со 120 тыс."
7,"до 200 тыс."
8,"рублей ."
9,"Предложено и «освобождение от уплаты страховых взносов в государственные внебюджетные фонды сумм, уплачиваемых работодателем в пользу работника по договорам добровольного пенсионного страхования» ."
10,"Это предложение не поддержано Минфином, зато ведомство предложит на совещании у премьер-министра увеличить на 1% взносы в Пенсионный фонд России ."
11,"С 1 января 2016 года Минтруд предлагает отказаться от выплаты страховых пенсий работающим пенсионерам, которые получают доход свыше 1 млн руб. в год, или 83,3 тыс."
12,"рублей в месяц ."
13,"Общую сумму дохода предлагается определять ежемесячно и, если она превысит максимум, приостанавливать выплату пенсии ."
14,"Но если человек после достижения пенсионного возраста в течение 10 лет не обращается за страховой пенсией, то такое ограничение не будет для него действовать ."
15,"Альтернативное предложение Минфина жестче – отказ от выплаты пенсий работающим пенсионерам, если их доход превышает 2,5 прожиточных минимума пенсионера (ПМП), сейчас это 15,9 тыс. руб. в месяц ."
16,"Отдельно Минтруд предлагает увеличить трудовой стаж, дающий право на досрочную пенсию бюджетникам ."
17,"Стаж предлагается повышать поэтапно ."
18,"На первом этапе, с 1 января 2016 года по 31 декабря 2019 года, стаж может увеличиваться на три месяца ежегодно, на втором, с 1 января 2020 года по 31 декабря 2022 года, – на 6 месяцев ежегодно ."
19,"Например, для учителей право на досрочную пенсию отодвинется с 25 лет трудового стажа в 2015 году до 27,5 года в 2020 году ."
20,"Отдельное решение Минтруд предложил по творческим работникам ."
21,"Им досрочная пенсия будет выплачиваться на прежних условиях только при обязательном прекращении оплачиваемой работы ."
22,"У Минфина – более радикальные предложения : поднять не стаж, а возраст, и не только бюджетникам, а всем ."
23,"С 2016 года пенсионный возраст для мужчин и женщин начнет расти на шесть месяцев ежегодно, пока не дойдет до 63 лет ."
24,"Контроль за работодателями Доходы Пенсионного фонда России (ПФР) Минтруд предлагает увеличивать и дополнительными мерами по легализации рынка труда ."
25,"По данным ПФР, сейчас за 20 млн работников работодатели не платят страховые взносы ."
26,"Эта мера касается прежде всего работодателей, которые в настоящее время оплачивают пенсионные взносы за своих сотрудников ."
27,"С 2016 года Минтруд намерен перевести работодателей на ежемесячное предоставление отчетности по персонифицированному учету работников ."
28,"Сейчас данные предоставляются раз в квартал ."
29,"Кроме того, предложено увязать все виды бюджетной господдержки с обязательством снизить задолженность по платежам во внебюджетные фонды ."
30,"Речь идет не только о господдержке организаций, но и о субсидиях регионам ."
31,"Предлагается ввести контроль за уплатой страховых взносов при участии компаний в системе госзакупок ."
32,"Если такие долги есть, их удержат из фонда оплаты труда, заявленного в сметах, прилагаемых к договорам на госзакупки ."
33,"В среду после обсуждения пенсионной реформы у премьер-министра членов кабинета министров ждут с докладом у президента Владимира Путина ."
34,"Как сообщал РБК, президент уже дал разрешение на обсуждение непопулярных решений проблем пенсионной системы на прошлой неделе ."
35,"Проректор Российской академии народного хозяйства и государственной службы Александр Сафонов считает, что меры Минтруда не решат проблему дефицита Пенсионного фонда ."
36,"Единственное правильное решение – отказ от выплаты пенсии гражданам, которые получают заработную плату свыше 1 млн руб. в год ."
37,"«Но насколько это будет конституционно, вопрос», – говорит Сафоновм ."
38,"Предложенные меры разнокачественные, считает руководитель направления анализа и прогнозирования макроэкономических процессов Центра макроэкономического анализа и краткосрочного прогнозирования Дмитрий Белоусов ."
39,"Самой эффективной мерой может оказаться легализация рынка труда и повышение собираемости социальных налогов, считает он : «У нас огромное количество людей работают вне пенсионной системы ."
40,"Из-за этого у нас избыточная нагрузка на нормальных налогоплательщиков» ."
41,"«Продление моратория по накопительной части сыграло роль в улучшении ситуации с дефицитом Пенсионного фонда ."
42,"Но это не тот инструмент, которым можно пользоваться годами ."
43,"Ограничение возможности выплат пенсий высокооплачиваемым работающим пенсионерам может привести к оттоку квалифицированных кадров, как правило, это люди, которых держат на рабочих местах», – предупреждает Белоусов ."
