"sent_pos","source"
0,"В официальную конкурсную программу 63-го Каннского фестиваля попали два фильма с российскими корнями В числе таковых оказались картины Никиты Михалкова «Утомлённые солнцем-2» и Сергея Лозницы «Счастье моё»."
1,"«Золотая пальмовая ветвь» 63-го кинофестиваля в Каннах может достаться российским фильмам."
2,"В официальную программу конкурса попала военная драма Никиты Михалкова «Утомлённые солнцем-2: Предстояние» и игровая лента Сергея Лозницы «Счастье моё»."
3,"Наши фильмы будут конкурировать ещё с 14 картинами, в том числе с работами режиссёров с мировым именем, таких как Такеши Китано, Алехандро Гонсалес Иньяриту, Майк Ли, Матье Амальрик."
4,"Фильм «Утомлённые солнцем-2: Предстояние» — это продолжение картины 1994 года."
5,"Герою Михалкова, который выжил в казематах НКВД, предстоит пройти всю Великую Отечественную войну, чтобы воссоединиться со своей семьёй."
6,"Отметим, что «Утомлённые солнцем-1» были в своё время номинированы на премию американской киноакадемии «Оскар»."
7,"Документалист Сергей Лозница закончил съёмки своего дебютного художественного фильма «Счастье моё» буквально в марте."
8,"Картина повествует о трудном пути водителя-дальнобойщика, сбившегося с трассы и затерявшегося на диких просторах русской провинции."
9,"«Мы с оператором хотели создать иллюзию документальной съёмки."
10,"Использовали ручную камеру и характер освещения, близкий к естественному."
11,"Я искал актёров, способных существовать в кадре совершенно естественно."
12,"Мне интересно было работать с непрофессионалами."
13,"История, которую можно прочесть на лице, дорогого стоит и всегда уникальна."
14,"К сожалению, актёрские лица, шлифуясь в профессии, иногда теряют эту индивидуальность."
15,"Впечатление, побудившее меня снять этот фильм, связано со стремительной деградацией и вымиранием пространства, говорящего языком «Котлована» Андрея Платонова», — цитирует «Росбалт» режиссёра."
