"sent_id","par_id","source","book_id","par_pos","sent_pos"
28767,9345,"«Эхо Москвы» отмечает юбилей",932,1,1
28768,9345,"Дмитрий Медведев поздравил радиостанцию с 20-летием через Twitter.",932,1,2
28769,9346,"Накануне одна из самых популярных радиостанций страны отметила свой 20-летний юбилей.",932,2,1
28770,9346,"«Эхо Москвы» получило свидетельство о регистрации в начале августа 1990 года и впервые вышло в эфир 22 августа под названием «Радио-М» на частоте 1206 кГц.",932,2,2
28771,9346,"Особое внимание слушателей радиостанция привлекла после августовского путча 1991 года, когда в условиях информационного голода «Эхо Москвы» стало едва ли не единственным источником оперативной информации о трагических и вместе с тем судьбоносных событиях для государства.",932,2,3
28772,9346,"Редакция радиостанции тогда осудила путчистов, а указ ГКЧП о закрытии «ЭМ» теперь расценивается как высокая государственная награда.",932,2,4
28773,9347,"Глава российского государства опубликовал своё поздравление через Twitter.",932,3,1
28774,9347,"«Мои поздравления журналистам и слушателям «Эха Москвы» с двадцатилетием станции.",932,3,2
28775,9347,"«Эхо» — радио современной и профессиональной журналистики»,",932,3,3
28776,9347,"— цитирует Дмитрия Медведева «Лента.ру».",932,3,4
28777,9348,"«Эхо Москвы» — это информационная радиостанция.",932,4,1
28778,9348,"70% эфира занимают информационные и разговорные программы, 30% — музыка.",932,4,2
28779,9348,"Причём музыкальные программы выходят преимущественно в ночное время.",932,4,3
28780,9348,"Бессменным главредом «Эха» уже долгие годы остаётся Алексей Венедиктов.",932,4,4
