"sent_pos","source"
0,"«Эхо Москвы» отмечает юбилей Дмитрий Медведев поздравил радиостанцию с 20-летием через Twitter."
1,"Накануне одна из самых популярных радиостанций страны отметила свой 20-летний юбилей."
2,"«Эхо Москвы» получило свидетельство о регистрации в начале августа 1990 года и впервые вышло в эфир 22 августа под названием «Радио-М» на частоте 1206 кГц."
3,"Особое внимание слушателей радиостанция привлекла после августовского путча 1991 года, когда в условиях информационного голода «Эхо Москвы» стало едва ли не единственным источником оперативной информации о трагических и вместе с тем судьбоносных событиях для государства."
4,"Редакция радиостанции тогда осудила путчистов, а указ ГКЧП о закрытии «ЭМ» теперь расценивается как высокая государственная награда."
5,"Глава российского государства опубликовал своё поздравление через Twitter."
6,"«Мои поздравления журналистам и слушателям «Эха Москвы» с двадцатилетием станции."
7,"«Эхо» — радио современной и профессиональной журналистики», — цитирует Дмитрия Медведева «Лента.ру»."
8,"«Эхо Москвы» — это информационная радиостанция."
9,"70% эфира занимают информационные и разговорные программы, 30% — музыка."
10,"Причём музыкальные программы выходят преимущественно в ночное время."
11,"Бессменным главредом «Эха» уже долгие годы остаётся Алексей Венедиктов."
