"sent_id","par_id","source","book_id","par_pos","sent_pos"
105294,36819,"Исход неясен, но Лукашенко выиграет в любом случае",3814,1,1
105295,37588,"Эксперты прокомментировали грядущую встречу Путина и Порошенко в Минске.",3814,2,1
105296,36820,"26 августа в Минске пройдут переговоры, в ходе которых представители Украины, Евросоюза и Таможенного союза обсудят политическую и экономическую ситуацию на Украине.",3814,3,1
105297,36820,"Самым ожидаемым пунктом программы является встреча Владимира Путина и Петра Порошенко, возможность которой не исключают в Кремле.",3814,3,2
105298,36820,"От президентов ждут решений, которые приведут к завершению военных действий.",3814,3,3
105299,36820,"Эксперты между тем говорят о политическом триумфе Лукашенко.",3814,3,4
105300,36820,"""Мы за то, чтобы искать пути гармонизации отношений Украины с Таможенным союзом, зоной свободной торговли СНГ и Европейским союзом в сфере экономики.",3814,3,5
105301,36820,"Убеждены, что при наличии доброй воли и желания руководствоваться нормами ВТО и другими нормами международного права можно договариваться по всем этим вопросам"",",3814,3,6
105302,36820,"- сказал глава МИДа РФ Сергей Лавров.",3814,3,7
105303,36821,"Возможность встречи Путина и Порошенко не исключил и пресс-секретарь российского президента Дмитрий Песков.",3814,4,1
105304,36821,"По его словам, тем для обсуждения накопилось очень много:",3814,4,2
105305,36821,"""Это и обсуждение внутриукраинского кризиса, страшная гуманитарная катастрофа на востоке страны, необходимость прекращения огня"".",3814,4,3
105306,36821,"Кроме того, по его словам, лидеры двух стран могут обсудить двусторонние отношения в свете подписания Киевом Соглашения об ассоциации с ЕС и экономических последствиях такого шага.",3814,4,4
105307,36822,"Официальный Киев говорит о предстоящей встрече более уверенно.",3814,5,1
105308,36822,"Замглавы администрации президента Украины Валерий Чалый еще 19 августа выражал надежду на то, что разговор лицом к лицу станет ""началом реального переговорного процесса по урегулированию украинского кризиса"".",3814,5,2
105309,36822,"При этом глава МИДа Украины Павел Климкин, комментируя предстоящие встречи, продемонстрировал довольно агрессивную риторику.",3814,5,3
105310,36822,"""Минск будет сложным, но мы готовы к дипломатическому бою.",3814,5,4
105311,36822,"Президент настроен решительно.",3814,5,5
105312,36822,"Нас расшатывают дезинформацией, поэтому прошу: сохраняйте спокойствие"",",3814,5,6
105313,36822,"- написал министр в Twitter.",3814,5,7
105314,36823,"Стоит отметить, накануне Ангела Меркель обсудила с Порошенко пути мирного урегулирования ситуации на Донбассе по телефону, и украинский президент проинформировал канцлера ФРГ об ""ухудшении ситуации"".",3814,6,1
105315,36823,"Еще одной темой разговора стало досрочное прекращение полномочий Верховной рады Украины как шаг к укреплению демократических институтов в стране.",3814,6,2
105316,36824,"Представители ЕС на саммите надеются обсудить политические проблемы и проблемы безопасности, а также подтвердить свою обеспокоенность по поводу гуманитарной ситуации на востоке Украины, пишет РБК со ссылкой на Европейскую внешнеполитическую службу (ЕВС).",3814,7,1
105317,36824,"Еврокомиссар по торговле Карел не Гюхт намерен еще раз объяснить, почему Соглашение об ассоциации Украина - ЕС является позитивным фактором для всего региона.",3814,7,2
105318,36825,"Западные политики, поддерживающие Украину, столкнулись с тем, что боевые действия в стране становятся все более ожесточенными, закрывать глаза на это невозможно, что дополнительно усиливает российскую позицию и вынуждает западных партнеров оказывать давление на Порошенко, полагает политолог Мария Липман.",3814,8,1
105319,36825,"К тому же, Россия к встрече в Минске нарастила свои переговорные позиции, поскольку история с гуманитарным конвоем - это среди прочего ""заявление позиции силы в том смысле, что никто Москве не указ, украинское правительство свою территорию не контролирует, а Россия может там действовать по своему усмотрению, у нее есть значительные рычаги и пространство для маневра"".",3814,8,2
105320,36825,"Позиция России по Украине не изменилась, отмечает эксперт: Москве нужны гарантии, что Украина не окажется в западной орбите влияния и сохранится возможность влияния на политику Киева через право вето восточных регионов.",3814,8,3
105321,36826,"«Независимая газета» полагает, что вне зависимости от исхода переговоров по Украине в выигрыше окажется президент Белоруссии Александр Лукашенко.",3814,9,1
105322,36826,"""Согласие всех сторон на встречу в Минске говорит о том, что оправдала себя выверенная и последовательная позиция белорусской стороны в отношении украинского кризиса: не становиться в нем стороной конфликта, а всячески способствовать улаживанию возникших противоречий"",",3814,9,2
105323,36826,"- отмечает политический обозреватель Алексей Мацевило.",3814,9,3
105324,36827,"А политолог Денис Мельянцев и вовсе называет минский саммит ""триумфом белорусской дипломатии и личным политическим триумфом Александра Лукашенко"", поскольку теперь Белоруссию уже нельзя считать страной-изгоем.",3814,10,1
105325,36827,"""Она становится посредником в урегулировании спора глобального масштаба и повышает свой статус в качестве международного игрока.",3814,10,2
105326,36827,"Теперь для США и ЕС разговаривать с Минском таким тоном, как раньше, будет не с руки"",",3814,10,3
105327,36827,"- говорит эксперт.",3814,10,4
105328,36828,"В Евросоюзе, добавим, попытались охладить оптимистичный настрой Минска.",3814,11,1
105329,36828,"""В Минске будут обсуждаться не двусторонние отношения ЕС и Беларуси"",",3814,11,2
105330,36828,"- указала официальный представитель Кэтрин Эштон Майя Коцьянчич, напомнив, что посредническая миссия Лукашенко не изменила позицию ЕС к белорусским властям.",3814,11,3
