"sent_pos","source"
0,"В конце мая наплыв студентов в США по всемирно известной программе международного обмена достигает максимальной интенсивности."
1,"Из многих интернет источников, таких как социальная сеть для участников Work&Travel USA, статистически замечено, что в 2010 году вакансии для зарубежных студентов существенно сократились в количестве."
2,"Многие из приехавших ребят ищут работу уже по месту, бродя по американским мегаполисам, заходя в каждый ресторанчик в поисках должностей официантов, барменов и всего, что предложат американские работодатели."
3,"Обоснованием фактора увеличения безработицы является влияние кризиса в США 2009 года."
4,"Но, несмотря ни на что, студенты со всей Европы продолжают ездить в Соединенные Штаты во время летних каникул, и с каждым годом количество участников увеличивается."
5,"Это дает возможность предположить, что большинство участников программы заинтересовано не в заработке денег, а в возможности попутешествовать по всемирно известным местам исторического значения, музеям, заповедникам, городам."
6,"Многим интересно узнать о способе и стиле жизни американской нации."
7,"Следовательно, основная цель и предназначение международной программы Work&Travel USA выполняются."
8,"Взаимный обмен культурными знаниями среди молодежи оказывает хорошее влияние на развитие цивилизации в глобальном плане, сближает культуры и понимание наций всего мира."
9,"Это в общей идее напоминает одну из функций Организации Объединенных Наций по созданию всемирного дружного союза."
10,"По прошествии некоторого времени, современная молодежь займет позиции чиновников и управляющих во всех государствах мира."
11,"Сближение и ознакомление в юном возрасте со многими странами даст выигрыш в более дружном международном отношении и ,вполне вероятно, более прогрессивном разоружении ядерных стран мира, что также является одним из направлений деятельности ООН."
12,"Несмотря на всю прелесть программ такого типа, посольство США в 2010 году ужесточило отбор студентов на право получения визы."
13,"Отзывы студентов о прохождении посольства можно почитать в группе ""Посольство США"" специализированной социальной сети."
14,"Правительство США опасается массовой нелегальной миграции иностранных студентов с помощью программы Work&Travel USA."
15,"Поэтому были ужесточены критерии отбора для студентов последних курсов, рассматриваемых как потенциальных нелегалов."
16,"В этом году для студентов 4 и 5 курсов высших учебных заведений необходимо было предоставить справки о продолжении обучения в сентябре 2010 года для подтверждения факта возврата студента в свою страну по окончании программы."
17,"На данный момент количество нелегально оставшихся в Соединенных Штатах участников программ международного обмена исчисляется сотнями."
18,"В подтверждение этому есть аудио-интервью у одного из таких эмигрантов в Нью-Йорке в одном из подкастов проекта ""Молодежная Заграница""."
19,"""Эта программа на самом деле потрясающая."
20,"Студенты лучше начинают говорить по-английски, узнают о США, знакомятся с американцами, американцы узнают от них о России, у них появляются новые друзья."
21,"Нам кажется, что это очень ценная программа."
22,"На личном опыте: я помню, что мы с семьей отдыхали пару лет назад на пляже в Северной Каролине."
23,"Остановились пообедать."
24,"И все, кто обслуживал клиентов, оказались родом откуда-то из Сибири."
25,"Мне было очень приятно поговорить с ними по-русски."
26,"Похоже было, что студенты были довольны тем, как они проводят лето."""
27,"Говорит генеральный консул США, Курт Аменд, в интеренет издании Газета.ру"
