"sent_pos","source"
0,"Основной документ россиян Россия с 2011 года переходит на универсальные электронные карты."
1,"Обнародован проект универсальной электронной карты (УЭК), которая в самое ближайшее время станет одним из основных документов россиян, заменив полис одновременно обязательного медицинского страхования, студенческий билет, проездные документы, сообщает NEWSru.com."
2,"Москвичи будут обеспечены картами уже в этом году, а жители регионов смогут получить УЭК в 2012 году."
3,"К концу 2014 года такими электронными документами будут снабжены все без исключения граждане РФ."
4,"Ожидается, что универсальная электронная карта станет в высшей степени безопасным носителем с точки зрения хранения персональных данных."
5,"Карта будет изготавливаться по единому федеральному стандарту."
6,"Документ будет похож на социальную карту москвича."
7,"На самом пластиковом прямоугольнике будет помещена фотография её владельца, а также нанесены его фамилия и имя, номер карты и срок её действия, а также номер индивидуального лицевого счёта в Пенсионном фонде."
8,"А на электронном носителе, скрытом от посторонних глаз, укажут фамилию, имя, дату и место рождения владельца."
9,"УЭК должна будет храниться только у владельца, её нельзя будет передавать другому лицу."
10,"В случае утери карточки её можно будет восстановить."
11,"В мэрии Москвы пояснили, что карту можно будет использовать для обращения в органы исполнительной власти, в том числе через интернет, при проходе в образовательные учреждения, для получения школьниками бесплатного и платного питания, при прикреплении к поликлинике и оформлении в стационар."
12,"Кроме того, планируется перечислять на карту все виды пособий, субсидий и других денежных выплат."
13,"«Планируется проработать совместно с федеральными органами исполнительной власти возможность приёма универсальной электронной карты при подготовке и выдаче водительского удостоверения, предоставлении налоговой отчетности, регистрации прав собственности, оплате налогов, пошлин, штрафов», — рассказали в городской администрации."
