"sent_pos","source"
0,"""Китайский Apple"" заманивают в Россию Смартфоны Xiaomi вдвое дешевле iPhone."
1,"Российский оператор ""Мегафон"" ведет переговоры с китайским производителем Xiaomi о поставках смартфонов на российский рынок, сообщила пресс-секретарь компании Алия Бекетова."
2,"""Мегафон"" планирует расширить ассортимент продаваемых смартфонов бюджетного уровня и поэтому ведет переговоры с производителями недорогих устройств, в число которых входит Xiaomi."
3,"Недорогие смартфоны будут пользоваться высоким спросом в России в 2015 году из-за экономического кризиса, пояснила она."
4,"Компания уже продает аппараты индийской компании Micromax Informatics, и ""довольно успешно"", уточнила пресс-секретарь."
5,"Экономическая ситуация в России может сыграть на руку Xiaomi, пишет NEWSru.com."
6,"Стоимость смартфонов Apple - одного из потенциальных конкурентов Xiaomi на российском рынке - в IV квартале 2014 года в России выросла на 70%, вследствие чего аппараты перестали быть доступны многим покупателям."
7,"Компания Xiaomi (произносится ""Сяоми"") заслужила культовый ореол и неформальное звание ""китайского Apple"" высоким качеством сборки продукции, демонстративным следованием маркетинговым ходам ""оригинальной Apple"" и (первоначально) копированием дизайна операционной системы iOS в MIUI, своей фирменной оболочке для Android."
8,"Согласно IDC, в III квартале 2014 года компания Xiaomi заняла третье место на мировом рынке смартфонов по объемам поставок с долей рынка 5,3%."
9,"Таким достижениям компания обязана невысокой стоимости устройств."
10,"Так, например, цена последней новинки Xiaomi, Mi Note, которую она позиционирует в качестве конкурента iPhone 6 Plus, в Китае составляет 3299 юаней (около 35,8 тысячи рублей)."
11,"Это примерно вдвое ниже цены iPhone 6 Plus в России."
12,"Xiaomi планировала официально прийти в Россию еще в 2014 году, но в итоге предпочла сфокусироваться на Индии, обещающей более высокие темпы роста рынка смартфонов в ближайшие годы по сравнению с Россией."
13,"Однако в декабре Высокий суд Дели запретил импорт и продажу в Индии продуктов Xiaomi из-за патентного иска шведской компании Ericsson."
14,"Но этот запрет уже частично снят и компания готовит дальнейшую экспансию на индийском рынке."
15,"А ранее в январе президент Xiaomi Бин Лин сообщил Bloomberg, что официальные поставки смартфонов Xiaomi на российский рынок планируется начать в 2015 году."
