"sent_pos","source"
0,"Лето выбивает мир из колеи Американцы намерены ввести летнее время на три недели раньше обычного срока."
1,"Уже в предстоящий выходной, часы в США будут переведены на час вперёд."
2,"Компьютерные эксперты опасаются, что это повлечет сбои в компьютерах, имеющих более старое программное обеспечение, что может вызвать сбои в торговле, воздушном сообщении и денежном обращении."
3,"Конгресс США постановил перенести переход на летнее время на второе воскресенье марта."
4,"Цель переноса — экономия энергии, не электроэнергия, а дневной свет должен использоваться вечером как можно дольше."
5,"В США распространяются аналогичные опасения, которые были во время смены тысячелетия в 2000 году."
6,"В то время, из-за необычной даты, многие опасались компьютерной катастрофы при переходе от 1999 года к 2000 году."
7,"Теперешние опасения не столь большие, но маленькие фирмы могут иметь проблемы с новым сроком летнего времени."
8,"Однако, США — страна, которая связана со всем миром, и изменение сроков введения летнего времени в США вызовет некоторые проблемы в остальном мире."
9,"Кто, например, полетит в ночь на воскресенье из Европы в США, прибудет в Америку на час раньше, чем обычно."
10,"Электронные платежи могут опоздать и пропускать важные сроки."
11,"Покупка акций может быть датирована фальшивым временем."
12,"В течение двух недель, до 25 марта, когда будет введено летнее в Европе, разница со временем восточного побережья США составляет только пять часов вместо обычных шести часов."
13,"Предполагаемые расходы на ранний переход на летнее время составят от 350 миллионов до 1 миллиарда долларов."
14,"В первое время такие затраты не будут скомпенсированы за счет экономии энергии."
15,"По оценкам, только к 2020 году экономия составит 4,4 миллиарда долларов, а также, примерно, 10 миллионов тонн парниковых газов не будут выброшены в атмосферу."
