"sent_pos","source"
0,"Infox попал в десятку Причиной популярности проекта стала покупка трафика?"
1,"Новостной портал Infox «уверенно занял 5-е место в Rambler Top 100, в категории «СМИ и периодика»."
2,"Такая информация содержится в пресс-релизе издания, сообщает Roem.ru."
3,"Среди показателей, свидетельствующих о популярности проекта, перечисляются: суточная аудитория проекта (270 тыс."
4,"посетителей) и месячная аудитория (3 млн человек)."
5,"Ресурс ежесуточно отдает своим посетителям более 800 тыс."
6,"страниц с различным контентом, и динамика этого показателя свидетельствует о том, что в течение нескольких недель будет преодолен рубеж в миллион просмотренных страниц в сутки."
7,"Причиной столь быстрого роста аудитории на Roem.ru называют покупку трафика с внешних сайтов."
8,"Впрочем, есть у этого явления и отрицательные стороны: постоянный рост расходов на покупку трафика из-за того, что покупная аудитория плохо конвертируется в постоянных посетителей сайта."
9,"Для справки: Infox было решено запустить в середине августа 2008 года, как раз после начала резкого обвала биржевых индексов в России."
10,"По словам главного редактора издания Александра Писарева, это большой плюс: все остальные издания, и уже существующие, и свежезапустившиеся, рассчитывали на рекламные деньги как в конце года, так и в начале следующего."
11,"Они этих денег не получат, как и Infox, но Infox на них и не рассчитывал»."
12,"К сайтам-конкурентам Александр Писарев относится со сдержанным скептицизмом: с BFM.ru ему конкурировать не придется, так как издание Носика имеет ярко выраженную экономическую направленность, а DailyOnline он охарактеризовал словами «непонятно что это было»."
13,"Зато проекту хочется конкурировать не с изданиями вроде Lenta.ru, живущими за счет рерайта новостных заметок, а с Gazeta.ru, так как стоимость рекламы на изданиях, производящих собственный контент, существенно выше."
