"sent_pos","source"
0,"Корпорациям разрешили создавать «именные» доменные зоны Оформление собственной доменной зоны обойдётся компании в 185 тыс."
1,"долларов."
2,"Международная корпорация имён и адресов в интернете (ICANN) дала разрешение на ввод новых доменных имён верхнего уровня."
3,"Таким образом, крупные компании смогут подавать заявки на регистрацию названий доменных зон, совпадающих с названием компании или её брендов, вместо использования уже привычных .com, .org и .net."
4,"В результате во Всемирной сети могут появиться такие доменные зоны, как .apple, .toyota или .bmw."
5,"При этом оформление собственной доменной зоны обойдётся компании в 185 тыс."
6,"долларов."
7,"Как сообщает РБК, данное решение ICANN стало результатом шести лет переговоров и крупнейшим нововведением в системе доменных имён с момента появления .com 26 лет назад."
8,"Новые доменные зоны могут быть отсортированы по категориям (промышленность, география, национальность) и будут доступны на арабском, китайском и иных шрифтах, уточняется в сообщении."
9,"Сегодня во Всемирной сети доступно более 250 национальных доменных зон, таких как .uk, .de, .ru, и .рф, а также около 20 наднациональных, таких как .com, .org и .net."
10,"В последнее время набирают популярность специализированные доменные зоны — например, .aero для авиакомпаний и аэропортов."
11,"Подробнее о национальном кириллическом домене читайте в статье Частного корреспондента «Суета вокруг домена»"
