"sent_pos","source"
0,"Наш фигурист — пятый Артур Гачинский занял пятое место на чемпионате Европы по фигурному катанию."
1,"На чемпионате Европы по фигурному катанию по результатам исполнения произвольной программы 17-летний российский фигурист Артур Гачинский занял пятое место."
2,"За все дни соревнования он набрал 216,07 балла."
3,"Чемпионом Европы в мужском одиночном катании стал 20-летний французский дебютант Флоран Амодио (226,86 балла)."
4,"(Чемпиона тренирует русский тренер Николай Морозов.)"
5,"Серебро досталось тоже французу, Бриану Жуберу (трёхкратный чемпион Европы), третье место у чешского фигуриста Томаша Вернера."
6,"Ещё один фигурист из России, Константин Меньшов, занял седьмое место."
7,"Тренер Артура Гачинского Александр Мишин сказал: «Просто блестяще катался мальчик, совершенно серьёзно вам это говорю."
8,"Четверной прыжок сделал."
9,"Тройной аксель практически выехал, упал на нём случайно."
10,"Так что катался Артур очень хорошо."
11,"Если бы не был дебютантом чемпионата Европы, получил бы более высокие оценки."
12,"В сегодняшней европейской компании, считаю, Гачинский — один из наиболее интересных фигуристов."
13,"Артур доказал, что достоин представлять нашу команду на чемпионате мира»."
14,"Среди женщин в одиночном катании лучшей из россиянок стала Ксения Макарова, она заняла четвёртое место."
15,"По итогам чемпионата Европы 2011 года российская сборная на следующем чемпионате (который пройдёт в январе 2012-го в Шеффилде) будет представлена тремя участниками."
16,"Это очень хороший результат."
